,Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,y_pred,y_act
3357,1.0,6.4,2.1,4.4,7.4,4.5,4.7,1.82,9.957,3.24,4.6000000000000005,9.1,5.5091816263251445,5
3360,1.0,6.4,2.8000000000000003,4.1,6.8,4.5,6.1,2.16,9.952,3.09,4.6000000000000005,9.4,5.436412341225589,5
3361,1.0,6.0,2.8000000000000003,2.9,19.3,5.1,3.6,1.74,9.991100000000001,3.14,5.0,9.0,5.521653863895009,5
3363,1.0,7.5,3.5,2.8000000000000003,9.6,5.1,2.6,1.57,9.969,3.12,5.300000000000001,9.2,5.316508483791782,6
3364,1.0,6.8,3.1,4.2,6.9,4.6,5.0,1.73,9.958,3.19,4.6000000000000005,9.0,5.199612350881556,5
3367,1.0,6.6,2.3000000000000003,2.0,11.4,4.3999999999999995,4.5,1.31,9.9604,2.96,5.1,9.7,5.79382291022465,6
3371,1.0,7.6,2.3000000000000003,6.4,12.9,3.3000000000000003,5.4,1.7,9.98,3.0,5.300000000000001,8.8,5.545674648447652,5
3373,1.0,6.3,2.0,2.6,4.7,4.0,10.8,1.68,9.9278,3.07,7.5,10.7,5.986332200795301,7
3376,1.0,6.6,2.8000000000000003,0.8999999999999999,10.9,5.1,3.7,1.31,9.9566,2.93,6.2,9.5,5.588253277542875,6
3382,1.0,5.8,3.4000000000000004,2.1,7.2,4.09999999999999,4.8,1.46,9.9441,3.16,4.9,9.8,5.370688211111731,5
3384,1.0,6.5,4.25,4.0,13.1,3.8,5.9,2.41,9.979,3.23,5.699999999999999,9.0,5.064380595609498,5
3386,1.0,8.1,3.5999999999999996,5.8999999999999995,13.6,5.1,6.0,1.34,9.9886,2.96,3.9000000000000004,8.7,5.104133451247912,5
3391,1.0,7.4,3.8,3.4000000000000004,8.3,5.2,4.4,1.68,9.9627,3.11,5.2,9.2,5.148640291339672,5
3392,1.0,7.2,2.5,2.8000000000000003,14.4,5.5,5.5,2.05,9.986,3.12,3.8,9.0,5.546817601116602,7
3397,1.0,6.4,2.5,3.0,5.5,3.8,1.5,1.29,9.948,3.14,4.9,9.6,5.649024041179702,6
3399,1.0,6.3,3.05,2.2,16.0,6.1,2.6,1.41,9.9824,3.08,5.0,9.1,5.4444252218812315,5
3403,1.0,5.8,3.3000000000000003,2.0,16.05,4.7,2.6,1.66,9.976,3.09,4.6000000000000005,8.9,5.283102392463102,5
3406,1.0,6.7,2.6,4.9,8.3,4.7,5.4,1.91,9.953999999999999,3.23,4.0,10.3,5.788927162126445,6
3407,1.0,6.7,1.9,4.1,15.6,5.59999999999999,7.5,1.55,9.995000000000001,3.2,4.4,8.8,5.605753610127099,6
3409,1.0,6.7,3.3000000000000003,4.2,6.4,5.79999999999999,2.7,1.51,9.953999999999999,3.16,4.4,9.6,5.362946521195486,5
3418,1.0,7.5,2.4,3.1,13.1,5.0,2.6,1.8,9.988399999999999,3.05,5.300000000000001,9.1,5.758292211067971,6
3419,1.0,6.5,2.7,1.9,6.6,4.5,9.8,1.75,9.936399999999999,3.16,3.4000000000000004,10.1,5.495112627736632,6
3423,1.0,6.6,2.8000000000000003,2.3000000000000003,10.4,4.9,4.5,1.9,9.9754,3.12,5.1,8.8,5.395159610317367,5
3425,1.0,6.4,2.1,5.0,11.6,4.2,4.5,1.53,9.972,3.15,4.3,8.8,5.486028076745694,5
3426,1.0,7.2,3.1,5.0,13.3,5.59999999999999,6.8,1.95,9.982,3.01,4.699999999999999,9.2,5.423310547433248,5
3427,1.0,7.0,4.6000000000000005,2.0,16.7,4.6,5.0,1.84,9.989799999999999,3.08,5.6000000000000005,9.4,5.218374542363732,5
3428,1.0,6.9,3.4000000000000004,4.9,7.3,4.5,6.1,2.06,9.957,3.09,4.0,9.0,5.107697567367921,6
3432,1.0,7.1,3.9000000000000004,3.9000000000000004,11.1,3.4000000000000004,2.5,2.04,9.9616,3.05,5.2,10.0,5.535538656412667,6
3433,1.0,6.2,3.4000000000000004,2.9,7.6,4.7,4.5,2.32,9.955,3.35,6.2,10.0,5.545062409961132,6
3434,1.0,6.5,2.8000000000000003,2.8000000000000003,20.4,4.09999999999999,4.0,1.44,10.001999999999999,3.14,3.8,8.7,5.456369786080415,5
3437,1.0,6.9,3.8,2.9,13.65,4.8,5.2,1.89,9.978399999999999,3.0,6.0,9.5,5.429145891396256,6
3438,1.0,6.2,2.2,3.0,12.4,5.4,10.8,1.52,9.972800000000001,3.1,4.699999999999999,9.5,5.634206842759878,6
3439,1.0,7.0,4.4,2.4,12.1,5.59999999999999,6.8,2.1,9.9718,3.05,5.0,9.5,5.14057515745278,5
3447,1.0,6.4,2.6,4.2,9.7,4.3999999999999995,3.0,1.4,9.962,3.18,4.699999999999999,9.1,5.425623739889726,6
3451,1.0,6.6,3.2,4.699999999999999,15.6,6.3,2.7,1.73,9.987200000000001,3.18,5.6000000000000005,9.0,5.36647286686102,5
3460,1.0,6.8,2.6,5.6000000000000005,11.9,4.3,6.4,2.26,9.97,3.02,6.3,9.3,5.605707844864584,5
3461,1.0,6.5,2.5,5.0,7.6,4.7,5.4,1.84,9.9572,3.17,4.5,9.2,5.427901095757374,5
3473,1.0,6.2,2.6,1.9,3.4,4.9,4.7,1.72,9.924,3.14,4.3,10.4,5.6874160495795945,6
3474,1.0,7.4,2.1,8.0,12.3,3.8,7.7,1.83,9.9778,2.95,4.8,9.0,5.60006390297965,5
3475,1.0,6.6,2.9,4.4,9.0,5.3,6.2,1.78,9.9685,3.02,4.5,8.9,5.2944042666773266,5
3476,1.0,6.8,3.2,3.4000000000000004,6.0,5.0,0.5,1.29,9.953,3.19,4.0,9.1,5.227557195259921,5
3477,1.0,7.1,2.4,4.1,17.8,4.6,3.9,1.45,9.998000000000001,3.32,3.9000000000000004,8.7,5.473495834828263,5
3478,1.0,6.6,2.8499999999999996,4.9,11.4,3.5000000000000004,5.7,1.37,9.9732,3.08,5.4,8.9,5.360198312847985,6
3488,1.0,7.7,2.3000000000000003,3.1,10.7,3.8,5.9,1.86,9.969,3.12,5.5,9.5,5.753958417720127,6
3489,1.0,7.2,3.1,2.6,7.3,5.0,3.7,1.57,9.9625,3.09,4.3,9.0,5.283110341270337,5
3495,1.0,6.9,2.9,4.1,7.8,4.6,5.2,1.71,9.9537,3.12,5.1,9.6,5.483258780637781,5
3505,1.0,7.4,2.6,3.1,7.6,4.7,5.2,1.77,9.962,3.13,4.5,8.9,5.350428587628338,6
3522,1.0,6.7,2.9,4.5,14.3,5.4,3.0,1.81,9.9869,3.14,5.699999999999999,9.1,5.542525925563914,5
3523,1.0,6.9,4.2,2.0,15.4,4.3,5.7,2.01,9.9848,3.08,5.4,9.4,5.30003802598928,5
3526,1.0,6.2,2.5,5.4,7.0,4.6,5.8,1.76,9.9454,3.19,7.0,10.4,5.860146616606002,5
3527,1.0,8.7,3.1,7.3,14.35,4.3999999999999995,2.7,1.91,10.0013,2.96,8.8,8.7,5.563807365523527,5
3529,1.0,6.4,2.6,2.5,10.7,4.6,6.6,1.79,9.9606,3.17,5.5,9.9,5.720367799474817,6
3533,1.0,7.3,2.2,4.1,15.4,5.0,5.5,1.91,10.0,3.32,5.8999999999999995,8.9,5.681903269209879,6
3535,1.0,6.7,3.1,4.2,6.4,5.7,2.5,1.48,9.955,3.16,4.5,9.6,5.435843601510572,5
3537,1.0,5.1,1.6500000000000001,2.2,5.7,4.7,4.2,1.46,9.934,3.18,5.5,9.9,5.83880464407833,6
3539,1.0,7.1,3.1,2.5,11.2,4.8,3.2,1.36,9.9663,3.14,4.0,9.5,5.467275645002709,5
3541,1.0,7.4,3.3000000000000003,4.4,7.6,5.0,4.0,2.27,9.9679,3.12,5.2,9.0,5.293118845626034,5
3542,1.0,5.8,3.3000000000000003,2.3000000000000003,5.0,5.3,2.9,1.06,9.9458,3.13,5.2,9.0,5.102166410703977,5
3543,1.0,7.4,3.3000000000000003,2.6,15.6,4.9,6.7,2.1,9.9907,3.06,6.800000000000001,9.5,5.641020128733384,5
3544,1.0,6.6,3.9000000000000004,3.9000000000000004,11.9,5.7,5.1,2.21,9.9851,3.26,5.1,8.9,5.116142972478884,6
3545,1.0,6.9,3.0,2.1,15.7,5.59999999999999,4.9,1.59,9.9827,3.11,4.8,9.0,5.384240989693117,5
3547,1.0,6.6,2.5,3.0,14.4,5.2,4.0,1.83,9.98,3.02,5.0,9.1,5.620818757446115,6
3549,1.0,6.3,2.8000000000000003,3.0,3.1,3.9,2.4,1.15,9.942,3.05,4.3,8.6,5.109000993544405,5
3555,1.0,6.8,2.9,5.6000000000000005,11.9,4.3,6.6,2.3,9.972,3.02,6.3,9.3,5.536888083268687,5
3561,1.0,7.1,3.1,2.5,11.2,4.8,3.2,1.36,9.9663,3.14,4.0,9.5,5.467275645002709,5
3566,1.0,7.4,3.5,3.1,17.95,6.2,4.2,1.87,10.001999999999999,3.27,6.4,9.1,5.419277056342848,5
3568,1.0,6.6,5.2,4.4,12.2,4.8,5.4,2.45,9.975000000000001,3.26,5.4,9.3,4.853717958429656,6
3572,1.0,6.0,2.8000000000000003,2.9,19.3,5.1,3.6,1.74,9.991100000000001,3.14,5.0,9.0,5.521653863895009,5
3576,1.0,7.0,2.5,3.2,9.0,4.6,5.6,2.45,9.955,3.25,5.0,10.4,5.929598358575395,6
3580,1.0,7.7,3.0,4.2,14.3,4.5,4.5,2.13,9.991,3.18,6.3,9.2,5.604068802082868,5
3590,1.0,7.4,2.9,4.8,12.8,3.6999999999999997,6.15,1.82,9.9808,3.02,3.4000000000000004,8.8,5.336991382659195,5
3606,1.0,7.2,2.3000000000000003,1.9,13.7,5.2,4.7,1.97,9.9865,3.12,5.300000000000001,9.0,5.682281294757267,5
3608,1.0,6.1,3.7,2.0,7.6,3.1,4.9,1.7,9.9558,3.22,4.8,9.5,5.281981300906852,5
3613,1.0,7.0,3.0,5.1,13.6,5.0,4.0,1.68,9.976,3.07,5.2,9.6,5.611118853279414,7
3621,1.0,6.6,2.3000000000000003,3.7,8.5,3.5999999999999996,4.6,1.53,9.9576,3.2,4.8,9.4,5.605215548155487,6
3625,1.0,6.8,2.1,3.5999999999999996,18.1,4.6,3.2,1.33,10.0,3.27,4.8,8.8,5.666631352411369,5
3637,1.0,7.0,2.1,2.8000000000000003,8.6,4.5,3.7,2.21,9.953999999999999,3.25,5.4,10.4,6.079878170198257,6
3646,1.0,5.7,2.2,2.2,16.65,4.3999999999999995,3.9,1.1,9.9855,3.24,4.8,9.0,5.619879747436588,6
3647,1.0,6.4,2.4,4.9,5.8,5.3,2.5,1.2,9.942,3.01,9.8,10.5,6.050635183536662,6
3649,1.0,7.6,3.1,4.9,13.4,6.2,5.0,1.91,9.989,3.22,5.300000000000001,9.0,5.3691378586037395,4
3654,1.0,6.4,3.2,2.6,7.9,5.0,5.3,1.8,9.9514,3.14,5.0,9.6,5.384929707373544,5
3658,1.0,6.0,2.8000000000000003,2.4,17.8,4.7,4.2,1.11,9.9896,3.1,4.5,8.9,5.450602031024455,6
3660,1.0,6.6,3.1,3.8,16.05,5.79999999999999,1.6,1.65,9.997,3.38,6.0,9.2,5.552401292473407,5
3665,1.0,7.2,2.8000000000000003,5.4,16.7,4.5,5.4,2.0,9.99,3.08,4.9,9.5,5.709862026377041,6
3667,1.0,7.2,3.7,4.0,11.6,3.2,3.4,2.14,9.963,3.1,5.1,9.8,5.491557651550109,6
3668,1.0,7.2,2.6,7.4,13.6,5.0,5.6,1.62,9.98,3.03,4.4,8.8,5.356338238891294,5
3679,1.0,7.1,3.7,6.7,10.5,4.5,4.9,1.55,9.975000000000001,3.16,4.4,8.7,4.985243984996444,5
3680,1.0,6.9,4.0,3.7,8.9,5.3,3.6,1.48,9.96,3.16,5.0,9.3,5.0848225101263065,5
3684,1.0,6.1,1.7000000000000002,4.2,15.1,3.3000000000000003,2.8,1.24,9.968399999999999,2.87,4.699999999999999,9.5,5.969852872981774,5
3685,1.0,6.7,3.4000000000000004,3.1,16.4,5.1,2.0,1.46,9.9834,3.06,5.4,9.1,5.394077479769974,5
3687,1.0,7.1,2.1,2.7,8.6,5.59999999999999,2.6,1.11,9.956,2.95,5.2,9.5,5.741438826641038,5
3691,1.0,6.9,2.5,2.4,3.6,5.7,1.3,0.85,9.942,2.99,4.8,9.5,5.544702031981405,4
3692,1.0,6.5,2.9,4.2,10.6,4.2,6.6,2.02,9.9674,3.24,5.300000000000001,9.5,5.508212786702498,6
3696,1.0,6.6,3.5,3.5,6.0,6.3,3.1,1.5,9.9537,3.1,4.699999999999999,9.4,5.238301963234762,6
3699,1.0,6.4,2.6,2.1,8.2,5.0,5.1,1.82,9.9542,3.23,4.8,9.5,5.515851501955501,5
3704,1.0,6.3,2.6,2.5,7.8,5.79999999999999,4.4,1.66,9.961,3.24,4.1,9.0,5.333173443434473,5
3715,1.0,7.3,2.9,3.0,13.0,4.3,4.6,2.38,9.986,3.06,4.1,8.7,5.417836606910199,6
3716,1.0,6.3,3.9000000000000004,2.2,2.8,4.8,5.3,1.73,9.9304,3.24,4.5,9.8,5.097643227248089,5
3721,1.0,6.8,2.3000000000000003,2.9,12.2,3.5000000000000004,3.8,2.36,9.976,3.35,5.2,9.8,5.938422043205257,6
3723,1.0,7.7,3.2,6.2,10.6,3.5999999999999996,5.6,1.53,9.978,3.13,4.4,8.9,5.255430065281851,6
3725,1.0,6.2,3.0,2.6,13.4,4.6,5.7,2.06,9.977500000000001,3.17,4.3,9.5,5.573382610153013,6
3731,1.0,7.9,3.4499999999999997,5.1,15.3,4.7,5.4,1.71,9.987,3.09,5.1,9.1,5.326882652304428,5
3733,1.0,6.0,2.8000000000000003,2.4,17.8,4.7,4.2,1.11,9.9896,3.1,4.5,8.9,5.450602031024455,6
3737,1.0,4.8,3.4000000000000004,0.0,6.5,2.79999999999999,3.3,1.63,9.939,3.36,6.1,9.9,5.454863944031408,6
3741,1.0,7.2,2.9,1.7999999999999998,8.2,4.2,4.1,1.8,9.9644,3.16,4.9,9.1,5.42090342252231,5
3749,1.0,6.5,2.1,5.1,17.6,4.5,3.4,1.25,9.9966,3.2,4.699999999999999,8.8,5.635839902705949,6
3761,1.0,5.8,2.7,2.7,12.3,4.5,5.5,1.7,9.972,3.28,4.2,9.3,5.489929354052725,6
3765,1.0,8.7,3.1,7.3,14.35,4.3999999999999995,2.7,1.91,10.0013,2.96,8.8,8.7,5.563807365523527,5
3769,1.0,6.9,3.5,7.4,1.0,4.3999999999999995,1.8,1.32,9.92,3.13,5.5,10.2,5.339211705354507,5
3772,1.0,6.0,3.2,1.2,5.9,4.09999999999999,3.4,1.9,9.943999999999999,3.16,7.199999999999999,10.0,5.640466461322512,5
3783,1.0,6.7,1.7999999999999998,3.0,6.4,4.8,4.0,2.51,9.956,3.29,5.2,10.0,6.0258431529306495,5
3788,1.0,6.2,2.0,3.2,2.8,5.0,1.7,1.26,9.936,3.18,5.5,9.4,5.589394141836447,6
3794,1.0,6.8,3.9000000000000004,3.1,14.35,4.3,2.8,1.62,9.988,3.17,5.4,9.1,5.295084631671019,5
3798,1.0,7.3,4.1,2.4,6.8,5.7,4.1,1.63,9.949,3.2,4.1,9.9,5.193707348038148,6
3804,1.0,6.8,2.4,3.4000000000000004,2.7,4.7,6.45,2.185,9.934,3.3,5.8,9.7,5.512700430151244,6
3808,1.0,7.2,1.9,2.7,11.2,6.1,4.6,1.49,9.9772,2.99,5.8999999999999995,9.3,5.850386732259693,6
3810,1.0,6.9,2.9,1.6,6.8,3.4000000000000004,6.5,2.12,9.955,3.08,3.9000000000000004,9.0,5.308322630047244,6
3813,1.0,6.4,2.7,4.5,8.3,5.0,5.2,1.96,9.955,3.18,4.8,9.5,5.4822898763157255,5
3818,1.0,7.4,2.0,3.7,16.95,4.8,4.3,1.9,9.995000000000001,3.03,4.2,9.2,5.8833494795375385,6
3819,1.0,6.7,4.0,2.2,8.8,5.2,2.4,1.13,9.9576,3.22,4.5,9.4,5.104027561457813,5
3820,1.0,6.8,2.6,4.6000000000000005,8.3,3.6999999999999997,4.9,1.73,9.960099999999999,3.17,4.699999999999999,9.3,5.499334041021425,5
3829,1.0,5.4,3.1,4.699999999999999,3.0,5.3,4.6,1.44,9.931,3.29,7.6,10.0,5.422975865395625,5
3830,1.0,6.8,3.2,3.4000000000000004,6.0,5.0,0.5,1.29,9.953,3.19,4.0,9.1,5.227557195259921,5
3831,1.0,5.1,2.6,3.4000000000000004,6.4,3.4000000000000004,2.6,0.99,9.9449,3.23,4.1,9.2,5.350353178683799,6
3839,1.0,8.3,3.5999999999999996,5.699999999999999,15.0,5.2,3.5,2.56,10.001,2.93,6.4,8.6,5.349381812557434,5
3845,1.0,9.2,3.4000000000000004,5.4,17.3,6.0,4.6,2.35,10.018200000000002,3.08,6.1,8.8,5.5056643553934865,6
3846,1.0,7.2,2.1,3.4000000000000004,11.9,4.3,3.7,2.13,9.962,3.09,5.0,9.6,5.821472821481349,6
3847,1.0,9.4,2.4,2.9,8.5,3.6999999999999997,12.4,2.08,9.9395,2.9,3.8,11.0,5.99899595522408,3
3850,1.0,6.3,3.3000000000000003,2.0,5.8,4.0,2.4,1.44,9.942499999999999,3.15,6.3,9.9,5.523383771695002,5
3851,1.0,5.7,2.4,4.699999999999999,6.3,6.9,3.5,1.82,9.9391,3.11,4.6000000000000005,9.75,5.5393620179477585,5
3854,1.0,7.2,4.3,2.4,6.7,5.79999999999999,4.0,1.63,9.95,3.2,4.1,9.9,5.14693305092976,5
3856,1.0,7.5,2.4,6.2,10.6,4.5,5.1,1.53,9.9779,3.16,4.4,8.8,5.417079045673244,5
3859,1.0,6.8,4.4,2.0,16.0,6.5,6.1,1.86,9.988399999999999,3.13,4.5,8.6,4.827382412484543,5
3868,1.0,7.4,2.8000000000000003,4.2,19.8,6.6000000000000005,5.3,1.95,10.0,2.96,4.4,9.1,5.583808939195975,5
3876,1.0,6.9,4.0,4.3,6.2,6.5,4.2,1.78,9.9552,3.11,5.300000000000001,9.4,5.09484265133138,5
3887,1.0,8.1,3.4000000000000004,2.8000000000000003,7.5,4.0,7.0,2.3,9.9558,3.14,5.5,9.8,5.472643490034488,6
3889,1.0,7.1,3.5,2.4,15.4,5.5,4.6,1.98,9.988,3.12,4.9,8.8,5.236641005253135,5
3894,1.0,6.4,3.5,2.1,2.1,5.1,4.6,1.71,9.932,3.16,5.0,9.5,5.1499656596613494,5
3912,1.0,6.7,2.4,3.0,3.85,4.2,10.5,1.79,9.9189,3.04,5.8999999999999995,11.3,6.0178644436907405,8
3918,1.0,6.3,3.2,2.6,12.3,4.3999999999999995,2.4,2.05,9.9611,3.11,5.8,9.9,5.670855124837259,5
3919,1.0,7.1,2.0,3.5999999999999996,11.6,4.2,4.5,1.24,9.97,2.92,5.8999999999999995,9.5,5.8867723202469575,7
3920,1.0,6.5,2.3000000000000003,3.5999999999999996,16.3,3.8,4.3,1.33,9.9924,3.26,4.1,8.8,5.548988585709397,5
3922,1.0,7.3,3.0,7.4,13.5,3.9,4.6,1.65,9.982,3.02,4.0,8.7,5.266979193581406,5
3923,1.0,6.2,2.4,2.2,7.9,5.3,4.5,1.49,9.9545,3.23,5.2,9.3,5.489847720174973,5
3933,1.0,6.6,3.4000000000000004,3.4000000000000004,2.6,5.1,4.05,2.1,9.9314,3.15,6.1,10.0,5.416896045969701,5
3934,1.0,6.8,2.4,3.7,7.45,4.3,5.9,1.88,9.957899999999999,3.2,5.0,9.4,5.567437486524398,6
3939,1.0,6.4,2.7,1.7000000000000002,8.4,4.3999999999999995,6.0,1.98,9.9578,3.21,4.699999999999999,9.4,5.493837816279907,5
3943,1.0,6.3,2.0,1.9,12.3,4.8,5.4,1.45,9.9668,3.16,4.2,9.3,5.663808837094715,6
3947,1.0,6.7,4.1,3.4000000000000004,9.2,4.9,2.9,1.5,9.968,3.22,5.1,9.1,5.059299582443665,5
3949,1.0,7.0,3.0,3.8,14.9,3.2,6.0,1.81,9.983,3.18,6.1,9.3,5.561570099921149,7
3952,1.0,6.1,2.8000000000000003,2.5,17.75,4.3999999999999995,4.8,1.61,9.993,3.34,4.8,9.5,5.6854561043150955,5
3954,1.0,7.4,3.1,7.4,10.7,3.9,5.1,1.47,9.977,3.02,4.3,8.7,5.2068119547912595,5
3963,1.0,7.1,3.7,6.7,10.5,4.5,4.9,1.55,9.975000000000001,3.16,4.4,8.7,4.985243984996444,5
3964,1.0,5.6,2.25,2.4,9.8,5.4,5.9,1.4,9.9545,3.17,3.9000000000000004,10.2,5.8348431396232865,6
3965,1.0,7.2,3.7,4.0,11.6,3.2,3.4,2.14,9.963,3.1,5.1,9.8,5.491557651550109,6
3966,1.0,7.7,2.7,6.1,12.0,4.6,6.4,1.79,9.982,3.07,4.6000000000000005,8.9,5.413839272991634,5
3967,1.0,6.0,2.9,2.1,15.55,4.3,2.0,1.42,9.9658,3.11,5.4,10.1,5.821152125391428,6
3968,1.0,6.9,2.5,2.4,3.6,5.7,1.3,0.85,9.942,2.99,4.8,9.5,5.544702031981405,4
3971,1.0,6.1,4.0,3.1,0.9,4.8,2.3,1.7,9.93,3.22,7.7,9.5,5.091485526658666,6
3981,1.0,6.7,3.5,4.8,8.8,5.59999999999999,3.5,1.67,9.962800000000001,3.04,4.699999999999999,9.4,5.313283690667429,5
3982,1.0,7.5,1.7000000000000002,4.4,11.3,4.6,6.5,1.46,9.97,3.17,4.5,10.0,6.017927981183214,6
3986,1.0,6.5,4.1,6.4,11.8,6.5,6.5,2.25,9.978,3.12,5.1,8.9,4.957727200236297,5
3991,1.0,6.6,3.3000000000000003,2.4,16.05,4.5,3.1,1.47,9.9822,3.08,5.2,9.2,5.4507255826913195,5
4000,1.0,7.5,3.3000000000000003,4.8,19.45,4.8,5.5,2.43,10.009999999999998,2.95,4.0,8.8,5.471438928146032,5
4001,1.0,6.5,1.5,4.4,12.6,5.2,6.5,1.58,9.9688,3.26,7.0,10.3,6.203868123867077,7
4002,1.0,7.0,2.2,2.4,11.0,4.09999999999999,7.5,1.67,9.9508,2.98,5.6000000000000005,10.5,6.034457584786166,6
4007,1.0,6.9,2.9,4.0,19.45,4.3,3.6,1.56,9.996,2.93,4.699999999999999,8.9,5.540656822645757,5
4011,1.0,6.1,3.5999999999999996,5.8,15.0,4.3999999999999995,4.2,1.15,9.978,3.15,5.1,9.0,5.152332858902232,5
4012,1.0,6.7,3.4000000000000004,3.0,15.6,5.4,5.1,1.96,9.982,3.19,4.9,9.3,5.379731392679008,5
4013,1.0,7.0,2.3000000000000003,4.2,18.05,5.0,3.5,1.44,9.999,3.22,4.2,8.8,5.581991812694615,5
4016,1.0,7.7,2.5,3.0,7.8,3.8,6.7,1.96,9.9555,3.1,5.0,10.1,5.836502645877013,5
4018,1.0,6.8,1.9,7.1,17.5,4.2,2.1,1.14,9.978399999999999,2.85,5.0,9.5,5.929981132056292,6
4021,1.0,7.2,2.8000000000000003,2.6,12.5,4.6,4.8,1.79,9.975000000000001,3.1,5.2,9.0,5.448898839748856,6
4022,1.0,6.0,2.3000000000000003,1.5,9.7,4.8,10.1,2.07,9.9571,3.05,3.0,9.1,5.389746615902426,5
4029,1.0,7.0,3.1,2.6,7.4,6.9,2.8,1.6,9.953999999999999,3.13,4.6000000000000005,9.8,5.497298075582932,6
4031,1.0,6.7,3.0,4.4,18.5,5.7,6.5,2.24,9.9956,3.11,5.300000000000001,9.1,5.497651785876648,5
4033,1.0,6.0,3.4000000000000004,2.4,5.4,6.0,2.3,1.26,9.951,3.25,4.4,9.0,5.062509460282724,7
4034,1.0,5.7,2.2,2.0,16.0,4.3999999999999995,4.1,1.13,9.9862,3.22,4.6000000000000005,8.9,5.593126354477538,6
4045,1.0,6.6,3.3000000000000003,2.4,16.05,4.5,3.1,1.47,9.9822,3.08,5.2,9.2,5.4507255826913195,5
4046,1.0,8.4,2.7,4.6000000000000005,8.7,4.8,3.9,1.97,9.974,3.14,5.8999999999999995,9.6,5.741992811367313,6
4047,1.0,7.1,2.7,2.4,12.6,4.3999999999999995,4.8,1.18,9.9726,3.04,5.6000000000000005,10.0,5.864729345986085,7
4055,1.0,6.2,3.5999999999999996,1.4000000000000001,8.9,3.5999999999999996,3.8,1.55,9.9622,3.27,5.0,9.4,5.309996117660589,5
4059,1.0,8.4,3.0,2.5,17.75,4.7,2.5,2.18,10.0016,2.98,6.6000000000000005,9.1,5.74708652284007,5
4062,1.0,7.2,3.9000000000000004,6.2,11.0,4.7,6.6,1.78,9.976,3.16,5.0,8.7,4.926372313735578,5
4065,1.0,6.3,2.6,4.9,1.5,5.2,3.4,1.34,9.924,2.99,6.1,9.8,5.501572488771202,6
4066,1.0,6.0,3.4000000000000004,6.6000000000000005,15.9,4.6,2.6,1.64,9.979,3.14,5.0,8.8,5.173717387955504,6
4067,1.0,6.2,2.4,2.5,12.5,5.5,4.7,1.34,9.9758,3.3,5.1,9.0,5.465354124259048,5
4073,1.0,6.6,2.3000000000000003,3.0,14.9,5.1,3.3,1.18,9.9835,3.04,5.4,9.0,5.644586120346175,6
4076,1.0,6.8,3.5,5.300000000000001,10.1,5.3,3.7,1.51,9.963,3.07,4.0,9.4,5.264316452819697,5
4081,1.0,6.8,1.5,4.1,12.9,4.3999999999999995,7.95,1.83,9.9742,3.24,7.800000000000001,10.2,6.242560040336772,6
4087,1.0,6.1,3.8,1.4000000000000001,3.9,6.0,2.7,1.13,9.9344,3.07,3.4000000000000004,9.2,4.926199336966217,4
4088,1.0,5.0,2.3499999999999996,2.7,11.75,3.0,3.4,1.18,9.953999999999999,3.07,5.0,9.4,5.618100133643743,6
4097,1.0,6.2,3.5999999999999996,2.6,13.2,5.1,5.4,2.01,9.976,3.25,4.6000000000000005,9.0,5.159711708038601,5
4103,1.0,7.5,2.3000000000000003,6.800000000000001,11.0,4.7,3.7,1.33,9.978,2.99,3.8,8.8,5.482184869210921,5
4105,1.0,7.8,2.0,2.8000000000000003,10.2,5.4,7.8,1.86,9.97,3.14,4.6000000000000005,10.0,5.949286666565857,6
4111,1.0,6.4,3.5,3.5,5.6,3.4000000000000004,0.9,1.48,9.9441,3.17,5.0,9.8,5.433890004922527,4
4115,1.0,6.4,2.5,7.4,7.8,4.5,5.2,2.09,9.956,3.21,4.2,9.2,5.388797791109063,6
4126,1.0,6.3,1.7000000000000002,2.3000000000000003,5.7,4.8,4.4,1.47,9.9382,3.08,5.4,10.0,5.913824679596925,5
4127,1.0,6.0,2.7,3.0,14.7,4.3999999999999995,1.5,1.44,9.9666,3.12,5.300000000000001,10.3,5.965728368716859,6
4137,1.0,7.4,1.9,3.1,14.5,4.5,3.9,1.93,9.986,3.1,5.0,9.2,5.879884923112049,6
4145,1.0,6.6,2.6,5.2,8.2,4.7,5.2,1.91,9.9541,3.16,4.699999999999999,9.5,5.5016694102913295,6
4146,1.0,6.4,2.5,3.2,11.3,3.8,6.9,1.92,9.9573,3.14,5.0,10.2,5.848311623763273,6
4149,1.0,7.3,2.6,3.3000000000000003,17.85,4.9,4.15,1.95,10.0,3.06,4.4,9.1,5.713480371885905,7
4150,1.0,6.4,3.2,2.6,7.9,5.0,5.3,1.8,9.9514,3.14,5.0,9.6,5.384929707373544,5
4151,1.0,6.8,2.9,5.0,13.3,5.3,4.8,1.94,9.974,3.09,4.5,9.4,5.513672412931943,5
4152,1.0,7.4,2.7,2.6,11.8,5.3,5.5,1.73,9.9699,3.11,6.0,9.8,5.742997123040963,5
4153,1.0,6.1,3.4000000000000004,3.1,12.0,5.3,4.6,2.38,9.977,3.16,4.8,8.6,5.131280592468421,5
4154,1.0,7.3,2.5,2.6,7.2,4.8,5.2,2.07,9.9587,3.12,3.7,9.2,5.482763612704926,5
