,Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,y_pred,y_act
2335,1.0,6.3,3.1,3.4000000000000004,2.2,4.5,2.0,0.77,9.927,3.3,4.3,10.2,5.804647103456459,5
2338,1.0,6.9,2.3000000000000003,4.0,7.5,4.0,5.0,1.51,9.927,3.11,2.7,11.4,6.409057898263941,6
2343,1.0,7.7,2.8000000000000003,3.5,15.3,5.59999999999999,3.1,1.17,9.998000000000001,3.27,5.0,9.6,5.3811804303176265,5
2346,1.0,7.2,3.1,4.1,8.6,5.3,1.5,0.89,9.976,3.29,6.4,9.9,5.355566298876111,6
2347,1.0,7.0,2.4,2.4,9.0,3.0,4.2,2.19,9.9636,3.47,4.6000000000000005,10.2,5.98947446497851,6
2349,1.0,5.6,2.3000000000000003,2.9,3.1,2.3,1.9,0.89,9.9068,3.25,5.1,11.2,6.409859943149289,6
2351,1.0,5.9,3.3000000000000003,3.2,8.1,3.8,0.9,0.34,9.911,3.22,3.5999999999999996,12.7,6.500009446979971,7
2352,1.0,6.6,1.7000000000000002,2.6,7.4,5.2,4.5,1.28,9.9388,3.16,3.7,10.0,5.936521007071214,6
2358,1.0,6.0,3.2,3.0,1.3,2.5,1.8,1.12,9.8802,3.07,6.4,13.3,6.846783728169089,7
2359,1.0,6.6,1.7000000000000002,2.6,7.4,5.2,4.5,1.28,9.9388,3.16,3.7,10.0,5.936521007071214,6
2362,1.0,5.7,2.3000000000000003,2.5,7.95,4.2,1.6,1.08,9.948599999999999,3.44,6.1,10.3,5.8733179311197645,6
2369,1.0,7.0,2.6,3.4000000000000004,10.9,3.8,2.5,0.84,9.9432,3.11,3.4000000000000004,10.9,6.056016555659652,6
2372,1.0,7.2,2.1,2.9,3.1,4.3999999999999995,3.9,1.22,9.9143,3.0,6.0,11.3,6.269412188637998,6
2374,1.0,7.2,2.3000000000000003,3.3000000000000003,12.7,4.9,5.0,1.83,9.987,3.41,4.0,9.8,5.705419044089142,5
2376,1.0,6.7,3.0,2.9,2.8,2.5,3.7,1.07,9.9159,3.31,6.3,11.3,6.572113219297404,7
2377,1.0,7.3,2.2,4.9,9.9,3.1,4.8,1.61,9.937000000000001,3.01,2.8000000000000003,11.2,6.3906028389872525,6
2380,1.0,6.3,4.0,2.4,5.1,3.5999999999999996,4.3,1.31,9.9186,3.24,4.4,11.3,6.352175288992117,6
2382,1.0,8.2,3.4000000000000004,4.9,8.0,4.6,5.5,2.23,9.96,3.08,5.2,10.7,5.928210865534513,6
2384,1.0,7.6,2.7,3.0,9.2,1.7999999999999998,2.3,0.96,9.938,3.08,2.9,11.0,6.147026688406777,6
2387,1.0,5.9,3.2,2.8000000000000003,4.7,3.9,3.4,0.94,9.8964,3.22,5.699999999999999,13.1,6.8990737692728485,7
2392,1.0,6.1,3.1,3.7,8.4,3.1,7.0,1.7,9.934,3.42,4.0,11.7,6.8592492130341185,8
2396,1.0,7.3,3.3000000000000003,4.0,6.85,3.8,3.2,1.38,9.92,3.03,3.0,11.9,6.306199999413461,7
2397,1.0,6.2,2.5,2.8000000000000003,8.5,3.5000000000000004,2.8,1.08,9.948599999999999,3.4,4.2,10.4,6.015306219857158,6
2404,1.0,5.5,1.4000000000000001,2.7,4.6,2.89999999999999,2.2,1.04,9.949,3.34,4.4,9.0,5.562259463218497,5
2405,1.0,8.2,2.2,3.5999999999999996,6.8,3.4000000000000004,1.2,0.9,9.943999999999999,3.01,3.8,10.5,5.705886259575911,8
2408,1.0,6.5,4.3,2.8000000000000003,11.25,3.2,3.1,0.87,9.922,3.02,3.8,12.4,6.491036153845366,6
2409,1.0,4.4,4.6000000000000005,1.0,2.8,2.4,3.1,1.11,9.8816,3.48,3.4000000000000004,13.1,6.9503419080202224,6
2410,1.0,6.4,3.5,2.8000000000000003,12.6,3.9,1.9,1.24,9.9539,3.2,4.3,10.6,5.828361509791971,6
2414,1.0,9.0,2.9,3.4000000000000004,12.1,3.0,3.4,1.77,9.9706,3.13,4.699999999999999,10.6,5.921394582046177,5
2415,1.0,6.7,3.7,2.5,2.5,2.79999999999999,2.4,0.84,9.909,3.14,3.5999999999999996,11.7,6.22962400508995,6
2417,1.0,6.9,1.7999999999999998,3.8,6.5,3.9,2.0,1.1,9.943,3.1,4.2,10.5,5.7662030828165864,5
2418,1.0,5.3,2.0,3.1,3.6,3.5999999999999996,2.2,0.91,9.9278,3.41,5.0,9.8,5.997690179369613,6
2420,1.0,8.2,2.0,4.9,3.5,5.7,1.4,1.08,9.928,3.19,3.5,11.5,5.985000399506601,6
2422,1.0,6.6,2.2,2.8000000000000003,12.05,5.79999999999999,2.5,1.25,9.9856,3.45,4.5,9.4,5.3497123563489035,5
2427,1.0,7.2,2.0,2.5,4.5,4.3999999999999995,3.1,1.09,9.949,3.23,3.5999999999999996,9.4,5.536793087724086,5
2431,1.0,7.1,3.8,2.9,13.6,4.09999999999999,3.0,1.37,9.9461,3.02,9.6,12.1,6.410013377913048,6
2437,1.0,6.0,1.7000000000000002,3.0,7.3,3.9,3.9,1.04,9.9252,2.91,5.699999999999999,11.0,6.165179421141811,6
2440,1.0,7.0,1.6,3.2,8.3,4.5,3.8,1.26,9.958,3.21,3.4000000000000004,9.2,5.647434186501919,5
2442,1.0,6.9,1.4000000000000001,2.9,9.9,5.59999999999999,3.0,0.91,9.9512,3.19,3.3000000000000003,9.9,5.755888355072412,6
2443,1.0,6.5,3.3000000000000003,3.0,3.8,3.5999999999999996,3.4,0.88,9.902800000000001,3.25,6.3,12.5,6.80985636570955,7
2447,1.0,7.9,2.2,2.4,4.6,4.3999999999999995,3.9,1.59,9.927,2.99,2.8000000000000003,11.5,5.9825378909427425,6
2450,1.0,6.5,3.7,3.3000000000000003,3.9,2.7,4.0,1.3,9.906,3.28,3.9000000000000004,12.7,6.788863095405736,7
2456,1.0,6.2,3.5999999999999996,2.2,5.25,3.8,4.4,1.45,9.9184,3.22,4.0,11.2,6.301068579897946,6
2461,1.0,9.0,2.7,3.5,4.9,2.79999999999999,2.7,0.95,9.932,3.04,4.0,11.3,6.166097963942647,6
2462,1.0,7.4,2.4,4.0,4.3,3.2,0.9,0.95,9.92,3.09,3.9000000000000004,11.1,6.05988999646236,6
2466,1.0,7.4,1.7999999999999998,3.4000000000000004,2.7,3.0,3.0,1.07,9.92,2.97,5.300000000000001,11.0,6.132008090529399,6
2467,1.0,7.9,1.7999999999999998,3.5999999999999996,5.9,5.79999999999999,3.1,1.32,9.95,3.25,5.2,10.9,5.866528549701657,6
2469,1.0,6.8,2.6,3.2,7.0,4.09999999999999,3.8,1.18,9.939,3.25,5.2,10.8,6.172131458477299,6
2471,1.0,6.5,3.3000000000000003,3.0,3.8,3.5999999999999996,3.4,0.88,9.902800000000001,3.25,6.3,12.5,6.80985636570955,7
2475,1.0,6.0,2.1,3.0,8.7,3.5999999999999996,4.7,1.27,9.9368,3.18,3.9000000000000004,10.6,6.233442878334723,5
2476,1.0,5.8,3.2,2.8000000000000003,4.3,3.2,4.6,1.15,9.8946,3.16,5.699999999999999,13.0,6.995924065142712,8
2478,1.0,7.6,2.7,5.2,3.2,4.3,2.8,1.52,9.9129,3.02,5.300000000000001,11.4,6.307342487041025,6
2479,1.0,6.1,2.5,2.4,12.1,4.6,5.1,1.72,9.98,3.35,4.5,9.5,5.6175085089226675,5
2480,1.0,7.6,2.9,2.6,6.5,4.2,3.2,1.6,9.943999999999999,3.14,4.699999999999999,10.7,5.829408010521616,5
2481,1.0,5.7,2.3000000000000003,2.8000000000000003,9.65,2.5,2.6,1.21,9.925,3.28,3.8,11.3,6.4795578964447005,6
2486,1.0,7.5,3.3000000000000003,2.8000000000000003,4.9,4.2,2.1,1.55,9.9385,3.36,5.699999999999999,10.9,5.981208040151262,6
2488,1.0,7.9,3.4000000000000004,4.4,6.5,2.7,4.7,1.26,9.9124,2.96,3.7,12.5,6.770325664347826,6
2491,1.0,6.8,1.5,3.3000000000000003,4.7,5.8999999999999995,3.1,1.18,9.956,3.43,3.9000000000000004,9.0,5.505400704500485,7
2492,1.0,6.8,5.2,2.6,5.7,3.8,2.7,1.3,9.9,3.11,2.7,13.0,6.505618579079424,7
2495,1.0,6.7,2.7,3.3000000000000003,3.6,3.4000000000000004,0.9,0.45,9.9144,3.08,4.0,10.5,5.959219397442069,6
2496,1.0,7.0,2.3000000000000003,3.5999999999999996,7.1,2.79999999999999,3.1,1.04,9.922,3.35,4.699999999999999,12.1,6.776379001558534,8
2499,1.0,6.6,3.3000000000000003,4.0,2.65,4.09999999999999,3.5,0.86,9.8916,3.11,3.9000000000000004,13.3,6.824190405851742,7
2500,1.0,6.6,2.0,2.7,10.9,3.8,2.9,1.3,9.9496,3.11,4.4,10.5,5.910013391331861,7
2501,1.0,6.2,1.7000000000000002,2.8000000000000003,4.7,3.6999999999999997,3.9,1.33,9.931,3.41,4.6000000000000005,10.8,6.302168366902032,7
2502,1.0,7.4,3.4000000000000004,3.0,14.9,3.6999999999999997,7.0,1.69,9.9698,3.25,3.7,10.4,6.294817198603681,6
2505,1.0,7.8,2.8000000000000003,3.2,9.0,3.5999999999999996,3.4,1.15,9.952,3.17,3.9000000000000004,10.3,5.936448870040396,7
2508,1.0,6.7,1.7999999999999998,2.8000000000000003,10.2,3.9,2.9,1.15,9.9469,3.11,4.5,10.9,5.992015350596317,7
2509,1.0,6.5,2.9,2.5,10.6,3.9,3.2,1.2,9.962,3.31,3.4000000000000004,10.1,5.734196246154705,6
2512,1.0,7.3,2.3000000000000003,3.4000000000000004,9.3,5.2,1.9,0.86,9.9574,3.04,5.6000000000000005,10.0,5.525724381655343,5
2514,1.0,6.7,1.5,3.2,7.9,3.4000000000000004,1.7,0.81,9.9512,3.29,3.1,10.0,5.762738481609066,6
2515,1.0,6.2,3.5999999999999996,3.2,4.0,3.5999999999999996,4.4,0.92,9.8936,3.2,5.0,13.3,7.03535277297619,7
2516,1.0,7.2,1.7000000000000002,3.4000000000000004,6.4,4.2,1.6,1.11,9.9278,2.99,4.0,10.8,5.892473631197546,6
2517,1.0,7.1,3.3000000000000003,3.0,3.3,3.4000000000000004,3.0,1.02,9.911999999999999,3.08,3.1,12.3,6.29374125855465,7
2522,1.0,6.9,2.5,3.5,9.2,3.4000000000000004,4.2,1.5,9.947000000000001,3.21,3.5999999999999996,11.5,6.217146243387234,6
2526,1.0,6.2,3.5999999999999996,2.2,5.25,3.8,4.4,1.45,9.9184,3.22,4.0,11.2,6.301068579897946,6
2528,1.0,6.6,2.7,2.5,3.1,5.2,4.1,1.88,9.915000000000001,3.24,4.0,11.3,6.194974305493739,5
2529,1.0,9.0,2.6,3.4000000000000004,6.7,2.89999999999999,2.1,1.62,9.9497,3.08,5.0,10.6,5.844885751254194,6
2534,1.0,7.2,1.6,2.6,7.1,5.4,4.1,2.24,9.966000000000001,3.38,5.5,10.1,5.660789463807197,5
2537,1.0,7.0,2.3000000000000003,2.8000000000000003,2.7,5.3,1.6,0.92,9.9372,3.18,5.6000000000000005,9.3,5.456577733003048,5
2539,1.0,7.1,2.0,3.5,3.2,3.4000000000000004,2.1,1.07,9.9195,3.11,5.4,11.1,6.163163306095994,6
2544,1.0,6.7,2.6,2.6,4.1,7.3,3.6,2.02,9.956,3.3,6.7,9.5,5.317039948172829,5
2548,1.0,6.5,4.3,2.8000000000000003,12.0,5.59999999999999,2.3,1.74,9.986,3.31,5.5,9.3,5.090749005720195,5
2549,1.0,6.7,2.4,3.5999999999999996,8.4,4.2,4.2,1.23,9.9473,3.34,5.2,10.9,6.256548667180133,6
2551,1.0,7.9,3.7,3.1,2.85,3.6999999999999997,0.5,0.24,9.911,3.19,3.5999999999999996,11.9,6.19535904399085,6
2557,1.0,5.6,2.05,1.6,12.55,5.1,3.1,1.15,9.9564,3.4,3.8,10.8,5.942435871518865,6
2561,1.0,6.9,2.6,3.8,10.5,4.3999999999999995,3.3,1.39,9.9517,3.06,5.0,10.3,5.862918472137224,6
2563,1.0,7.5,2.5,3.2,8.2,2.4,5.3,2.09,9.9563,3.12,4.6000000000000005,10.8,6.06094921790225,6
2564,1.0,6.2,2.4,2.9,13.3,3.9,4.9,1.3,9.952,3.33,4.6000000000000005,11.0,6.437570762995448,8
2568,1.0,7.6,1.7000000000000002,3.5999999999999996,4.5,4.2,2.6,1.02,9.9427,3.09,4.699999999999999,9.5,5.663747653223829,5
2569,1.0,6.7,1.5,3.2,7.9,3.4000000000000004,1.7,0.81,9.9512,3.29,3.1,10.0,5.762738481609066,6
2570,1.0,6.8,1.7999999999999998,2.8000000000000003,9.8,3.9,2.9,1.13,9.9406,3.11,4.5,10.9,6.091585804248394,7
2572,1.0,8.4,2.8000000000000003,4.0,8.9,4.8,3.3,1.46,9.988,3.4,4.6000000000000005,9.3,5.405626097565831,5
2574,1.0,6.4,2.6,2.4,6.4,4.0,2.7,1.24,9.902999999999999,3.22,4.9,12.6,6.733358006141628,7
2577,1.0,8.1,3.1,3.5999999999999996,8.2,2.79999999999999,2.9,1.42,9.925,3.01,3.4000000000000004,13.0,6.501927674332408,7
2580,1.0,5.9,2.0,2.8000000000000003,12.8,3.8,2.9,1.32,9.9426,3.31,5.699999999999999,11.8,6.478066644157153,7
2593,1.0,6.1,3.2,2.8000000000000003,6.6,2.1,2.9,1.32,9.9188,3.15,3.5999999999999996,11.45,6.338528176016611,7
2594,1.0,7.7,3.0,2.6,18.95,5.3,3.6,1.74,9.9976,3.2,5.0,10.4,5.587756037268729,5
2596,1.0,6.1,3.3000000000000003,3.2,7.8,5.2,5.2,1.83,9.9657,3.39,6.5,9.5,5.723285153359264,5
2600,1.0,6.9,3.8,3.2,8.5,4.3999999999999995,3.6,1.52,9.932,3.38,3.5,12.0,6.430728403796569,7
2601,1.0,6.0,2.6,2.9,3.1,4.09999999999999,3.7,1.44,9.8944,3.22,3.9000000000000004,12.8,6.747960909561946,7
2602,1.0,6.6,1.3,2.9,13.9,5.59999999999999,3.3,0.95,9.9702,3.17,3.9000000000000004,9.4,5.615163797552296,6
2605,1.0,7.1,2.2,3.3000000000000003,2.8,3.3000000000000003,4.8,1.53,9.899000000000001,3.15,3.8,12.7,6.871333353773069,7
2606,1.0,6.2,2.9,3.2,3.6,2.6,3.9,1.38,9.892,3.31,3.7,13.1,7.082474082733247,7
2608,1.0,6.0,1.6,3.0,6.7,4.3,4.3,1.53,9.951,3.63,4.6000000000000005,10.6,6.228817576583154,5
2613,1.0,7.7,3.4000000000000004,2.8000000000000003,11.0,4.0,3.1,1.17,9.9815,3.27,2.9,9.2,5.329872816000222,6
2617,1.0,6.7,2.8000000000000003,3.4000000000000004,8.9,4.8,3.2,1.11,9.945500000000001,3.25,5.4,11.0,6.0807326360255125,7
2622,1.0,8.5,2.8000000000000003,3.4000000000000004,13.8,4.09999999999999,3.2,1.61,9.981,3.13,4.0,9.9,5.6002450678461235,6
2623,1.0,7.0,3.0,4.9,4.7,3.5999999999999996,1.7,1.05,9.916,3.26,6.800000000000001,12.4,6.627663799056685,7
2627,1.0,7.1,3.4000000000000004,3.1,5.2,3.2,3.6,1.4,9.916599999999999,3.35,4.699999999999999,12.3,6.703252874707996,7
2628,1.0,5.9,2.2,1.7999999999999998,6.4,4.09999999999999,2.8,1.2,9.9403,3.27,5.0,9.9,5.7825723861768035,5
2629,1.0,7.7,4.4,2.4,11.2,3.1,4.1,1.67,9.948,3.12,4.3,11.3,6.1494169800838945,7
2630,1.0,7.2,2.1,2.8000000000000003,2.7,3.3000000000000003,3.8,0.94,9.9075,2.99,4.3,11.8,6.414451532707485,7
2631,1.0,6.5,3.2,4.5,7.7,2.1999999999999997,3.1,0.97,9.9134,3.2,7.0,12.7,7.0155521939105725,7
2632,1.0,6.2,2.7,2.6,12.1,4.6,4.3,1.27,9.951,3.16,3.7,10.8,6.016139123881964,6
2634,1.0,6.7,3.1,3.1,9.9,4.0,1.0,1.75,9.953,3.46,5.5,11.4,5.994311004284174,4
2635,1.0,7.2,2.6,4.4,7.1,2.7,2.5,1.26,9.93,3.02,3.4000000000000004,11.1,6.134730962620243,8
2636,1.0,6.1,1.7000000000000002,2.8000000000000003,4.5,3.3000000000000003,4.6,1.5,9.933,3.43,4.9,10.9,6.380690045279516,6
2637,1.0,6.8,4.0,2.9,2.8,4.3999999999999995,2.7,0.97,9.904,3.12,4.2,11.2,6.216427698770672,6
2639,1.0,6.2,3.55,3.5,2.0,4.6,3.1,0.95,9.8822,3.06,4.6000000000000005,13.6,6.81119216595849,6
2645,1.0,7.1,4.5,2.4,2.7,4.0,2.4,0.87,9.8862,2.94,3.8,13.4,6.546299170048813,8
2646,1.0,6.5,3.5999999999999996,3.1,13.55,5.3,2.0,1.13,9.9544,3.2,5.6000000000000005,11.0,5.915672884354515,6
2655,1.0,7.1,1.7000000000000002,3.8,7.4,5.2,4.9,1.82,9.958,3.35,5.2,9.6,5.916803740234396,6
2656,1.0,7.5,4.2,3.4000000000000004,4.3,4.0,3.4,1.08,9.9155,3.14,4.5,12.8,6.471060083652659,8
2657,1.0,8.4,2.2,3.0,8.9,2.4,1.7,1.18,9.9456,2.99,3.4000000000000004,10.5,5.848316915240519,6
2658,1.0,6.5,1.4000000000000001,3.2,2.7,3.6999999999999997,1.8,0.89,9.924,3.4,7.4,11.5,6.3838788584174235,7
2661,1.0,5.5,3.4000000000000004,2.6,2.2,2.1,3.1,1.19,9.8919,3.55,4.9,13.0,7.121830920468074,8
2663,1.0,8.2,2.5,4.6000000000000005,3.75,5.0,1.4,1.02,9.9524,3.28,5.8,9.7,5.582360769815539,5
2664,1.0,7.0,3.2,2.9,4.9,3.5999999999999996,4.1,1.5,9.9168,3.38,4.3,12.2,6.686011479804511,6
2668,1.0,6.1,4.4,2.8000000000000003,4.25,3.2,4.3,1.32,9.916,3.26,4.699999999999999,11.3,6.398765210997327,7
2678,1.0,7.0,1.9,3.3000000000000003,6.3,3.2,4.2,1.27,9.9182,3.31,3.8,12.2,6.798881238136714,6
2684,1.0,6.9,2.5,2.6,5.2,2.4,3.6,1.35,9.948,3.16,7.199999999999999,10.7,5.975727573313177,7
2685,1.0,6.0,2.1,3.0,8.7,3.5999999999999996,4.7,1.27,9.9368,3.18,3.9000000000000004,10.6,6.233442878334723,5
2687,1.0,8.0,2.2,3.1,5.6,4.9,2.4,0.97,9.93,3.1,4.2,10.9,5.996188590861932,5
2689,1.0,6.9,2.8000000000000003,3.0,8.3,2.6,3.7,1.13,9.9139,2.99,3.8,12.3,6.634056385161736,8
2692,1.0,6.3,4.1,2.2,7.3,3.5000000000000004,2.3,1.17,9.917200000000001,3.2,3.9000000000000004,11.94,6.30043408127726,7
2694,1.0,6.6,2.5,3.5,14.0,6.9,4.2,1.63,9.99,3.56,4.699999999999999,9.8,5.6364111788304925,5
2695,1.0,7.8,2.9,3.5999999999999996,7.0,4.2,3.8,1.61,9.940999999999999,3.26,3.7,11.2,6.1685634191510275,8
2696,1.0,6.7,4.1,2.7,2.6,3.3000000000000003,2.5,0.85,9.9086,3.05,3.4000000000000004,11.7,6.11372816012257,6
2697,1.0,6.0,2.6,2.6,2.2,3.5000000000000004,1.0,0.72,9.89465,3.11,4.8,12.15,6.357807874280994,6
2698,1.0,8.1,3.3000000000000003,2.2,5.2,4.7,2.4,1.51,9.9527,3.22,4.699999999999999,10.3,5.513556316104805,5
2700,1.0,6.9,3.5999999999999996,3.5,8.6,3.8,3.7,1.25,9.916,3.0,3.2,12.4,6.497699367969101,8
2701,1.0,8.7,2.3000000000000003,3.2,13.4,4.3999999999999995,3.5,1.69,9.9975,3.12,4.699999999999999,8.8,5.223513234387625,7
2702,1.0,7.3,1.3,3.2,14.4,5.1,3.4,1.09,9.974,3.2,3.5,9.2,5.677871292454525,6
2706,1.0,6.5,2.6,3.4000000000000004,16.3,5.1,5.6,1.97,10.004,3.49,4.2,9.8,5.666069540041379,5
2711,1.0,6.4,1.7000000000000002,3.0,2.8,3.4000000000000004,3.3,1.25,9.915199999999999,3.03,4.9,10.4,6.0849308205122785,6
2712,1.0,6.6,2.5,3.1,12.4,5.8999999999999995,5.2,1.81,9.984,3.51,4.699999999999999,9.8,5.74581088174389,6
2714,1.0,7.4,2.6,2.9,3.7,4.8,1.4,0.73,9.915000000000001,3.06,4.5,11.4,6.0210183192361475,6
2717,1.0,6.8,3.7,2.8000000000000003,4.0,3.0,2.9,0.79,9.9,3.23,4.6000000000000005,12.4,6.752235177528458,7
2718,1.0,5.8,2.3000000000000003,3.1,3.5,4.3999999999999995,3.5,1.58,9.899799999999999,3.19,3.7,12.1,6.52051359305835,7
2723,1.0,7.4,2.8000000000000003,3.0,5.3,5.4,4.4,1.61,9.940999999999999,3.12,4.8,10.3,5.8073409572342625,6
2724,1.0,6.8,3.2,2.3000000000000003,3.3,2.6,3.1,0.99,9.896,3.1,4.0,12.4,6.663027960428526,6
2725,1.0,5.0,5.5,1.4000000000000001,8.3,3.2,3.5,1.64,9.918,3.53,5.1,12.5,6.657614209495444,8
2727,1.0,6.7,2.4,2.6,12.6,5.3,4.4,1.82,9.9802,3.42,4.2,9.7,5.649199227601373,5
2728,1.0,6.0,3.5999999999999996,3.9000000000000004,3.2,2.7,2.0,1.25,9.91,3.38,3.9000000000000004,11.3,6.416338205294259,7
2733,1.0,9.0,5.5,3.0,8.1,2.6,1.4,0.71,9.93,2.94,3.5999999999999996,11.8,6.053906998207176,5
2737,1.0,7.2,3.2,3.0,8.25,2.0,1.4,1.04,9.9362,2.99,4.4,11.4,5.9792494541205174,6
2742,1.0,7.7,2.8000000000000003,3.5,15.3,5.59999999999999,3.1,1.17,9.998000000000001,3.27,5.0,9.6,5.3811804303176265,5
2745,1.0,7.3,2.5,2.7,3.8,4.7,1.6,0.79,9.917300000000001,3.07,4.6000000000000005,11.3,5.997972211181853,6
2746,1.0,6.3,1.9,3.2,2.8,4.6,1.8,0.8,9.904300000000001,2.92,4.699999999999999,11.05,6.015547807089363,6
2748,1.0,6.3,2.6,2.1,4.0,3.0,2.4,1.25,9.915000000000001,3.06,3.4000000000000004,10.7,5.973023493473443,6
2752,1.0,7.0,3.5999999999999996,3.2,10.5,4.5,3.5,1.35,9.935,3.09,3.3000000000000003,11.6,6.183521038675905,8
2753,1.0,7.2,3.3000000000000003,2.2,4.5,3.1,1.0,0.73,9.9076,2.97,5.2,12.2,6.222757079579683,7
2758,1.0,8.3,4.0,4.1,8.2,5.0,1.5,1.22,9.979,3.39,4.9,9.3,5.28235850773007,5
2760,1.0,7.2,3.2,4.0,8.7,3.8,4.5,1.54,9.9568,3.2,4.699999999999999,10.4,5.9606023873582386,6
2761,1.0,5.9,3.4000000000000004,3.1,2.0,3.0,3.8,1.42,9.8892,3.4,4.1,12.9,7.0230992433105435,7
2765,1.0,6.7,1.6,2.8000000000000003,2.5,4.6,4.0,1.53,9.921,3.38,5.1,11.4,6.387447586349126,7
2767,1.0,6.8,2.2,3.1,6.3,3.5000000000000004,3.3,1.7,9.918,3.24,6.6000000000000005,12.6,6.720391299804647,6
2768,1.0,6.5,3.4000000000000004,4.6000000000000005,1.0,2.3,0.6,0.8,9.8865,3.15,5.4,12.9,6.741530938937283,6
2770,1.0,6.7,3.9000000000000004,2.4,2.7,1.7000000000000002,2.2,0.8,9.9084,3.03,3.7,11.5,6.180103982615928,5
2771,1.0,7.1,2.7,2.7,10.4,4.09999999999999,2.6,1.14,9.933499999999999,3.04,5.2,11.5,6.2115983687093435,7
2775,1.0,6.8,1.7999999999999998,2.8000000000000003,9.8,3.9,2.9,1.13,9.9406,3.11,4.5,10.9,6.091585804248394,7
2776,1.0,6.8,2.1,4.9,14.5,6.0,5.0,1.7,9.991,3.55,4.4,9.8,5.890708428734511,6
2781,1.0,6.2,2.1,3.4000000000000004,6.6,3.0,3.6,0.91,9.914,3.32,4.5,12.5,6.873462157386009,7
2784,1.0,7.1,2.3000000000000003,3.0,2.6,3.4000000000000004,6.2,1.48,9.9121,3.03,5.6000000000000005,11.3,6.573843983159614,7
2786,1.0,6.7,2.3000000000000003,4.2,11.2,4.7,5.2,1.71,9.9758,3.54,7.4,10.4,6.2239335182473186,5
2789,1.0,6.1,1.5,2.9,6.2,4.6,3.9,1.51,9.947099999999999,3.6,4.4,10.6,6.176258901429759,6
2801,1.0,7.0,1.5,2.9,16.4,5.79999999999999,4.5,1.1,9.978,3.15,3.7,9.7,5.748233858821884,6
2802,1.0,7.8,2.9,2.9,3.15,4.3999999999999995,4.1,1.17,9.9153,3.24,3.5,11.5,6.415107850832505,5
2803,1.0,5.2,3.1,3.5999999999999996,5.1,3.1,4.6,1.45,9.897,3.14,3.1,12.4,6.781925025168584,7
2804,1.0,6.4,1.6,2.8000000000000003,2.2,4.2,3.3,0.93,9.914,3.31,4.3,11.1,6.335323134975038,6
2806,1.0,6.2,3.3000000000000003,2.7,4.9,3.5999999999999996,3.0,1.34,9.927,3.2,4.2,10.4,5.95405620331438,7
2809,1.0,7.1,2.5,4.9,3.0,3.0,3.0,0.96,9.902999999999999,3.13,3.9000000000000004,12.3,6.711561076307598,7
2810,1.0,7.2,1.7000000000000002,3.4000000000000004,6.4,4.2,1.6,1.11,9.9278,2.99,4.0,10.8,5.892473631197546,6
2814,1.0,6.4,3.3000000000000003,2.8000000000000003,4.0,4.0,2.4,0.81,9.902999999999999,3.26,6.4,12.6,6.6921711936901564,7
2819,1.0,7.7,1.7000000000000002,5.2,5.9,1.7000000000000002,2.1,0.84,9.929,3.14,4.0,11.9,6.504512461219199,7
2827,1.0,5.6,4.1,2.2,7.1,5.0,4.4,1.54,9.931,3.3,4.0,10.5,6.0149041574428805,5
2832,1.0,4.8,1.7000000000000002,2.8000000000000003,2.9,3.0,2.2,1.11,9.902,3.38,3.4000000000000004,11.3,6.4557263132274745,7
2837,1.0,7.1,2.1,2.8000000000000003,2.7,3.4000000000000004,2.3,1.11,9.9405,3.35,6.4,10.2,5.907258355134118,4
2840,1.0,6.7,4.699999999999999,2.9,4.75,3.4000000000000004,2.9,1.34,9.9056,3.29,4.6000000000000005,13.0,6.691943737072643,7
2841,1.0,6.4,2.4,3.1,2.8,3.8,4.1,1.14,9.9155,3.37,6.6000000000000005,11.7,6.649446200487693,7
2846,1.0,6.3,4.8,4.8,1.8,3.5000000000000004,3.5,0.96,9.9121,3.49,7.4,12.2,6.8021039095150675,6
2847,1.0,5.8,3.2,2.8000000000000003,4.3,3.2,4.6,1.15,9.8946,3.16,5.699999999999999,13.0,6.995924065142712,8
2851,1.0,6.4,2.2,3.1,13.9,4.0,5.7,1.35,9.9672,3.21,3.8,10.7,6.129610763742256,5
2856,1.0,6.7,2.4,3.3000000000000003,12.3,4.6,3.1,1.45,9.983,3.36,4.0,9.5,5.478803548059739,5
2859,1.0,6.9,4.8,3.5999999999999996,3.5,3.0,3.1,1.35,9.904,3.14,3.8,12.2,6.489261861091651,7
2860,1.0,6.8,1.7999999999999998,3.5,5.4,5.4,5.3,1.43,9.928700000000001,3.1,5.4,11.0,6.255095192427231,7
2862,1.0,5.7,2.6,2.4,17.8,5.8999999999999995,2.3,1.24,9.9773,3.3,5.0,10.1,5.644053080853339,5
2864,1.0,6.0,2.8000000000000003,2.7,15.5,3.5999999999999996,3.1,1.34,9.9408,3.19,4.4,13.0,6.61491366551726,7
2865,1.0,6.4,2.2,3.8,9.1,4.3999999999999995,3.5,1.27,9.9326,2.97,3.0,11.0,6.024585101647418,7
2866,1.0,7.4,3.0,4.9,8.2,5.5,4.9,1.88,9.974,3.52,5.8,9.7,5.875029747269364,6
2867,1.0,6.2,3.1,2.6,4.8,3.6999999999999997,3.6,1.48,9.928,3.21,4.1,10.4,5.984341345495111,6
