Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol
1.0,7.1,1.7999999999999998,3.2,12.2,4.8,3.6,1.25,9.967,2.92,5.4,9.4
1.0,7.0,1.6,3.2,8.3,4.5,3.8,1.26,9.958,3.21,3.4000000000000004,9.2
1.0,5.8,3.0,4.2,1.1,3.5999999999999996,1.9,1.13,9.8871,3.1,4.6000000000000005,12.6
1.0,5.8,2.8000000000000003,6.6000000000000005,9.1,3.9,2.6,1.59,9.965,3.66,5.5,10.8
1.0,5.8,2.3000000000000003,3.1,4.5,4.6,4.2,1.24,9.9324,3.31,6.4,10.8
1.0,9.4,2.9,5.5,2.2,5.0,1.7,1.19,9.962,3.12,6.8999999999999995,10.3
1.0,7.6,3.7,3.4000000000000004,3.2,2.79999999999999,4.2,1.62,9.902999999999999,3.01,3.3000000000000003,12.4
1.0,8.4,2.2,2.8000000000000003,18.8,2.79999999999999,5.5,1.3,9.98,2.96,3.5,11.6
1.0,7.2,1.7000000000000002,4.1,1.6,5.2,2.4,1.26,9.9228,3.19,4.9,10.8
1.0,7.6,3.1,5.2,13.2,4.2,6.1,1.48,9.9839,2.98,4.699999999999999,9.1
1.0,6.2,2.7,3.2,6.3,4.8,4.7,1.59,9.9282,3.21,6.0,11.0
1.0,5.7,3.85,0.4,12.6,3.4000000000000004,2.2,1.15,9.963999999999999,3.28,6.3,9.9
1.0,6.6,2.1,3.4000000000000004,5.6,4.6,3.0,1.4,9.9299,3.22,3.8,11.0
1.0,6.6,2.3000000000000003,3.7,8.5,3.5999999999999996,4.6,1.53,9.9576,3.2,4.8,9.4
1.0,7.2,2.7,3.7,5.4,2.6,2.7,1.14,9.917399999999999,3.13,8.4,12.7
1.0,7.5,1.4000000000000001,7.4,1.6,3.5000000000000004,2.1,1.26,9.933,3.26,4.5,10.2
1.0,7.3,5.1,2.9,11.3,3.4000000000000004,6.1,2.24,9.9683,3.14,5.6000000000000005,9.5
1.0,7.1,2.3000000000000003,3.5,16.5,4.0,6.0,1.71,9.99,3.16,5.8999999999999995,9.1
1.0,7.6,3.4499999999999997,2.6,1.9,4.3,1.5,1.34,9.936,3.08,3.8,9.5
1.0,6.4,2.3000000000000003,3.9000000000000004,1.8,3.2,2.3,1.18,9.911999999999999,3.32,5.0,11.8
1.0,7.2,1.7999999999999998,3.1,1.1,4.5,2.0,0.73,9.925,3.32,4.0,10.8
1.0,5.2,2.4,1.5,7.1,4.3,3.2,1.34,9.9378,3.24,4.8,9.9
1.0,7.8,2.9,3.3000000000000003,8.75,3.5000000000000004,3.3,1.81,9.962,3.11,4.6000000000000005,10.7
1.0,7.7,3.4000000000000004,3.0,8.0,4.8,2.5,1.92,9.951,2.97,4.699999999999999,10.9
1.0,7.0,2.1,4.2,5.3,3.6999999999999997,3.6,1.23,9.9321,3.14,5.2,10.9
1.0,7.0,2.6,5.8999999999999995,1.4,3.6999999999999997,4.0,1.2,9.918,3.34,4.1,11.1
1.0,8.7,2.2,4.2,2.3,5.3,2.7,1.14,9.94,2.99,4.3,10.0
1.0,7.8,1.7000000000000002,2.3000000000000003,1.7,2.89999999999999,3.9,1.28,9.927200000000001,3.37,4.1,10.7
1.0,7.4,1.7999999999999998,3.5999999999999996,13.1,5.59999999999999,7.2,1.63,10.0,3.42,3.5,9.1
1.0,7.4,1.7000000000000002,2.9,1.4,4.7,2.3,1.07,9.939,3.52,6.5,10.4
1.0,8.1,1.2,4.9,1.2,4.2,4.3,1.6,9.934,3.13,4.8,9.7
1.0,7.2,2.4,3.0,1.6,4.8,2.7,1.31,9.933,3.25,4.5,10.5
1.0,8.0,2.2,4.2,14.6,4.3999999999999995,4.5,1.63,10.003,3.21,6.8999999999999995,8.6
1.0,6.6,2.7,3.1,5.3,13.69999999999999,3.5,1.63,9.951,3.2,3.8,9.3
1.0,7.2,3.5,2.5,5.6,3.2,2.3,1.2,9.9334,2.93,6.6000000000000005,10.3
1.0,7.0,3.1,5.2,1.7,2.89999999999999,0.5,0.61,9.918,3.07,4.3,10.4
1.0,6.7,1.9,3.9000000000000004,1.0,3.2,1.4,0.71,9.8912,3.31,3.8,13.0
1.0,6.6,1.3,3.0,4.9,5.79999999999999,4.7,1.31,9.946,3.51,4.5,10.3
1.0,6.2,2.1,2.7,1.7,3.8,4.1,1.5,9.933,3.49,7.1,10.5
1.0,8.9,2.1,3.4000000000000004,7.1,3.6999999999999997,3.3,1.5,9.962,3.1,4.5,9.7
1.0,6.4,5.0,2.0,2.4,5.8999999999999995,1.9,1.12,9.9314,3.18,4.0,9.2
1.0,6.2,2.5,2.5,1.4,3.0,3.5,1.05,9.911999999999999,3.3,4.4,11.1
1.0,7.9,4.6000000000000005,3.2,4.1,3.3000000000000003,4.0,1.38,9.911999999999999,3.18,4.4,12.8
1.0,8.0,3.2,3.5999999999999996,4.6,4.2,5.6,1.78,9.928,3.29,4.699999999999999,12.0
1.0,6.6,2.0,1.4000000000000001,4.4,18.4,3.5,1.68,9.939599999999999,2.93,4.5,9.4
1.0,6.1,4.5,2.7,0.8,3.9,1.3,0.82,9.927,3.23,3.2,9.5
1.0,6.4,1.0,3.5,4.9,4.8,3.1,1.03,9.947000000000001,3.43,7.9,9.7
1.0,7.3,2.6,5.300000000000001,12.7,4.7,6.05,1.645,9.984,3.06,4.5,9.1
1.0,6.4,2.7,1.9,2.0,8.4,2.1,1.91,9.951600000000001,3.49,6.3,9.6
1.0,7.3,1.7999999999999998,6.5,1.4,4.6,2.8,1.57,9.946,3.33,6.2,9.4
1.0,6.1,1.7000000000000002,2.7,1.5,5.59999999999999,4.5,1.35,9.924,3.2,4.3,10.2
1.0,7.7,2.5,3.0,7.8,3.8,6.7,1.96,9.9555,3.1,5.0,10.1
1.0,5.8,3.5999999999999996,2.6,3.3,3.8,4.0,1.53,9.911,3.34,5.5,11.3
1.0,6.4,6.8999999999999995,0.8999999999999999,7.6,4.3999999999999995,3.4,1.44,9.948,3.26,3.8,10.1
1.0,6.6,1.5,3.2,6.0,3.3000000000000003,5.9,1.28,9.9192,3.19,7.1,12.1
1.0,7.1,2.9,3.4000000000000004,7.8,3.5999999999999996,4.9,1.28,9.9397,3.21,4.0,10.7
1.0,6.3,3.0,9.1,8.2,3.4000000000000004,5.0,1.99,9.939400000000001,3.39,4.9,11.7
1.0,6.2,2.7,1.7999999999999998,1.5,2.79999999999999,2.0,1.11,9.9228,3.41,5.0,10.0
1.0,6.0,2.2,2.8000000000000003,1.1,3.4000000000000004,4.7,0.9,9.8862,3.22,3.8,12.6
1.0,6.5,1.9,2.8000000000000003,1.4,4.6,2.2,0.9,9.9038,3.18,5.1,11.7
1.0,6.0,2.0,3.8,1.3,3.4000000000000004,3.7,1.04,9.8865,3.11,5.2,12.7
1.0,7.3,2.1,2.9,1.6,3.4000000000000004,2.9,1.18,9.917,3.3,5.0,11.0
1.0,5.8,2.6,2.9,1.0,4.2,3.5,1.01,9.904399999999999,3.36,4.8,11.4
1.0,7.5,1.4000000000000001,3.4000000000000004,1.3,5.5,5.0,1.53,9.945,3.29,8.0,9.6
1.0,8.0,2.5,1.3,17.2,3.5999999999999996,4.9,2.19,9.996,2.96,4.6000000000000005,9.7
1.0,5.8,3.15,2.7,1.55,2.6,1.5,0.7,9.8994,3.37,4.0,11.9
1.0,6.4,2.8000000000000003,2.7,11.0,4.2,4.5,1.48,9.9786,3.14,4.6000000000000005,8.7
1.0,7.5,2.3000000000000003,3.2,9.2,3.8,5.4,1.91,9.966000000000001,3.04,5.6000000000000005,9.7
1.0,7.1,3.0,3.5999999999999996,6.8,5.5,4.45,2.34,9.972,3.49,6.4,10.2
1.0,6.4,2.4,3.2,14.9,4.7,5.4,1.62,9.968,3.28,5.0,10.2
1.0,7.2,2.5,3.2,1.5,5.4,2.4,1.05,9.9154,3.17,4.8,11.1
1.0,6.9,2.2,3.7,15.0,5.3,5.9,1.78,9.991999999999999,3.37,8.2,9.5
1.0,6.9,2.4,4.9,1.3,3.2,3.5,1.48,9.932,3.45,5.699999999999999,10.7
1.0,6.5,2.0,5.0,18.1,5.4,5.0,2.21,9.9941,2.94,6.4,8.8
1.0,6.4,1.5,2.9,1.8,4.3999999999999995,2.1,1.15,9.916599999999999,3.1,3.8,10.2
1.0,7.6,4.8,2.8000000000000003,10.4,4.9,5.7,2.05,9.9748,3.24,4.5,9.3
1.0,7.0,1.6,2.5,14.3,4.3999999999999995,2.7,1.49,9.98,2.91,4.6000000000000005,9.2
1.0,7.7,2.9,2.9,4.8,6.0,2.7,1.56,9.9572,3.49,5.8999999999999995,10.3
1.0,7.2,5.0,0.0,0.8,3.4000000000000004,4.6,1.14,9.932,3.19,3.4000000000000004,9.2
1.0,6.8,1.2,3.0,12.9,4.9,3.2,0.88,9.965399999999999,3.2,3.5,9.9
1.0,6.9,3.5,5.5,11.95,3.8,2.2,1.11,9.9687,3.11,2.9,9.7
1.0,6.1,2.9,2.7,1.7,2.4,1.3,0.76,9.892999999999999,3.21,5.1,12.6
1.0,6.9,3.2,2.6,8.3,5.3,3.2,1.8,9.965,3.25,5.1,9.2
1.0,7.5,3.4000000000000004,2.8000000000000003,4.0,2.79999999999999,4.6,1.0,9.8958,3.2,5.0,13.2
1.0,5.8,2.0,2.4,1.4,3.3000000000000003,6.5,1.69,9.904300000000001,3.59,5.6000000000000005,12.3
1.0,5.1,3.3000000000000003,2.7,6.7,2.1999999999999997,4.4,1.29,9.9221,3.36,3.9000000000000004,11.0
1.0,6.0,1.4000000000000001,3.7,1.2,3.2,6.3,1.48,9.9185,3.32,4.4,11.2
1.0,7.6,3.0,3.7,1.6,8.7,2.7,1.77,9.9438,3.09,5.0,9.8
1.0,7.5,3.8,2.9,4.9,2.1,3.8,1.13,9.9026,3.08,4.8,13.0
1.0,6.2,3.0,3.1,1.6,3.5000000000000004,4.0,1.06,9.8914,3.26,3.9000000000000004,12.9
1.0,5.9,3.2,1.9,14.5,4.2,3.7,1.15,9.968399999999999,3.16,4.3,10.3
1.0,4.8,2.6,2.3000000000000003,10.6,3.4000000000000004,2.3,1.11,9.927399999999999,3.46,2.8000000000000003,11.5
1.0,6.0,2.8000000000000003,4.9,6.8,4.8,6.1,2.22,9.953,3.19,4.699999999999999,9.3
1.0,6.6,2.3000000000000003,2.7,5.6,4.3,4.3,1.64,9.953,3.27,7.6,9.5
1.0,7.1,2.6,3.4000000000000004,14.4,6.7,3.5,1.89,9.986,3.07,5.300000000000001,9.1
1.0,4.9,3.3000000000000003,3.1,1.2,1.6,3.9,1.5,9.8713,3.33,5.8999999999999995,14.0
1.0,6.4,1.5,4.0,1.5,4.2,2.3,0.87,9.8972,3.11,4.6000000000000005,12.2
1.0,6.45,1.4000000000000001,4.2,1.2,5.0,5.1,1.29,9.9116,3.27,6.8999999999999995,11.1
1.0,7.1,3.3000000000000003,2.5,1.6,3.0,2.5,1.26,9.901,3.22,3.4000000000000004,12.1
1.0,5.6,3.4000000000000004,2.5,2.5,4.6,4.7,1.82,9.9093,3.21,4.0,11.3
1.0,7.9,1.6,3.0,7.4,5.0,5.8,1.52,9.9612,3.12,3.7,9.5
1.0,5.8,3.0,0.8999999999999999,6.3,4.2,3.6,1.38,9.9382,3.15,4.8,9.7
1.0,6.3,2.0,4.0,1.5,3.6999999999999997,3.5,1.07,9.917,3.46,5.0,11.4
1.0,6.5,2.9,3.0,9.15,5.1,2.5,1.66,9.9339,3.24,5.6000000000000005,11.3333333333
1.0,6.2,2.2,2.7,1.5,6.4,2.0,1.32,9.938,3.22,4.6000000000000005,9.2
1.0,6.4,3.4000000000000004,2.0,14.9,6.0,3.7,1.62,9.983,3.13,4.5,9.0
1.0,7.0,2.1,2.2,5.1,4.8,3.8,1.68,9.945,3.34,4.9,10.4
1.0,7.4,4.9,2.4,15.1,3.0,3.4,1.53,9.953,3.13,5.1,12.0
1.0,6.9,2.8000000000000003,4.1,1.7,5.0,1.0,1.36,9.93,3.16,7.1,11.4
1.0,7.3,2.4,2.9,1.2,3.6999999999999997,3.7,0.97,9.926,3.19,7.0,10.1
1.0,6.2,4.699999999999999,1.9,8.3,2.89999999999999,2.4,1.42,9.92,3.22,4.5,12.3
1.0,7.2,2.0,2.2,1.6,4.3999999999999995,1.7,1.01,9.947099999999999,3.37,5.300000000000001,10.0
1.0,7.8,4.3,4.9,13.0,3.3000000000000003,3.7,1.58,9.955,3.14,3.5,11.3
1.0,7.3,1.4000000000000001,4.9,1.1,3.8,2.8,0.99,9.928,3.2,7.199999999999999,10.6
1.0,7.4,2.7,5.2,15.7,5.4,3.6,1.39,9.9788,3.04,6.2,10.0333333333
1.0,5.4,4.6000000000000005,1.5,2.1,2.6,2.9,1.3,9.8953,3.39,7.7,13.4
1.0,6.9,3.1,3.2,1.2,2.4,2.0,1.66,9.9208,3.05,5.4,9.8
1.0,6.3,2.7,4.9,1.2,6.3,3.5,0.92,9.911,3.38,4.2,12.2
1.0,6.5,2.6,3.4000000000000004,1.4,4.0,2.5,1.84,9.9216,3.29,4.6000000000000005,10.7
1.0,7.2,2.4,2.9,2.2,3.6999999999999997,3.7,1.02,9.92,3.27,6.4,11.0
1.0,8.2,2.3000000000000003,4.0,7.5,4.9,1.2,0.76,9.966000000000001,3.06,8.4,9.7
1.0,6.5,3.5999999999999996,1.6,1.3,5.4,1.1,1.07,9.9398,3.19,3.9000000000000004,8.5
1.0,8.0,2.3000000000000003,4.1,1.1,4.8,3.5,1.5,9.9168,3.09,4.699999999999999,11.2
1.0,7.8,2.2,3.5999999999999996,1.4,5.59999999999999,2.1,1.53,9.93,3.2,5.300000000000001,10.4
1.0,6.1,3.0,4.699999999999999,1.4,4.9,5.0,1.87,9.927,3.19,4.5,9.5
1.0,7.0,5.5,0.5,8.0,3.5999999999999996,1.9,1.64,9.9269,3.26,4.6000000000000005,12.2
1.0,7.0,4.0,2.5,1.8,5.0,5.1,1.89,9.917399999999999,3.0,5.5,11.4
1.0,8.2,3.0,4.4,12.4,4.3,5.2,1.54,9.9452,3.04,3.3000000000000003,12.0
1.0,6.8,1.1,4.2,1.1,4.2,5.1,1.32,9.905899999999999,3.18,7.4,11.3
1.0,7.0,1.7000000000000002,3.3000000000000003,4.0,3.4000000000000004,1.7,1.27,9.934,3.19,3.9000000000000004,10.6
1.0,6.9,1.9,3.3000000000000003,1.6,4.3,6.3,1.49,9.925,3.44,5.2,10.8
1.0,7.8,3.2,3.1,1.7,3.5999999999999996,4.6,1.95,9.93,3.03,4.8,10.5
1.0,5.2,6.0,0.7000000000000001,7.0,4.3999999999999995,3.3,1.47,9.943999999999999,3.33,5.8,9.7
1.0,8.5,1.5,4.9,1.5,3.1,1.7,1.22,9.932,3.03,4.0,10.3
1.0,6.4,3.4000000000000004,4.4,8.2,4.3,5.4,2.01,9.9551,3.18,4.8,9.5
1.0,8.1,2.8000000000000003,4.0,6.9,5.0,3.0,0.97,9.951,3.26,4.4,10.1
1.0,5.5,1.9,2.7,0.9,4.0,5.2,1.03,9.9026,3.5,3.9000000000000004,11.2
1.0,7.1,3.1,1.7000000000000002,1.0,4.2,2.1,1.44,9.9304,3.13,4.0,9.6
1.0,5.8,2.8000000000000003,3.4000000000000004,4.0,3.1,4.0,0.99,9.896,3.39,3.9000000000000004,12.8
1.0,6.2,1.9,2.9,4.3,4.5,3.3,1.26,9.9658,3.18,4.2,9.3
1.0,6.0,2.8000000000000003,2.4,17.8,4.7,4.2,1.11,9.9896,3.1,4.5,8.9
1.0,8.0,2.6,2.8000000000000003,8.2,3.8,7.2,2.02,9.9566,3.12,5.6000000000000005,10.0
1.0,6.8,3.2,1.7999999999999998,7.5,4.09999999999999,7.1,2.23,9.959,3.14,4.1,8.9
1.0,5.1,3.5,2.6,6.8,3.4000000000000004,3.6,1.2,9.9188,3.38,4.0,11.5
1.0,7.8,2.0,3.2,5.0,1.6,3.1,1.01,9.9186,2.99,3.9000000000000004,11.0
1.0,6.6,2.4,2.9,2.0,2.3,1.9,0.86,9.9,3.25,4.5,12.5
1.0,7.0,2.2,3.9000000000000004,2.1,5.5,3.9,1.98,9.951,3.52,5.4,10.2
1.0,7.2,3.4000000000000004,3.0,8.4,5.1,4.0,1.67,9.9756,3.48,6.2,9.7
1.0,10.7,2.2,5.6000000000000005,8.2,4.3999999999999995,3.7,1.81,9.98,2.87,6.800000000000001,9.5
1.0,8.0,2.7,3.3000000000000003,1.2,5.0,4.1,1.03,9.9002,3.0,4.5,12.4
1.0,6.3,2.3000000000000003,3.3000000000000003,6.9,5.2,2.3,1.18,9.938,3.23,4.6000000000000005,10.4
1.0,9.8,3.1,4.9,15.4,4.6,1.3,1.19,10.004,3.18,4.5,9.5
1.0,8.3,2.8000000000000003,2.7,17.5,4.5,4.8,2.53,10.0014,3.02,5.6000000000000005,9.1
1.0,6.7,1.3,5.699999999999999,6.6,5.59999999999999,6.0,1.5,9.9548,2.96,4.3,9.4
1.0,6.7,3.1,1.7999999999999998,7.7,4.3,5.7,2.0,9.9566,3.17,4.4,9.4
1.0,6.2,2.2,4.9,6.0,2.89999999999999,3.1,1.28,9.928,3.41,3.5999999999999996,11.3
1.0,7.7,2.6,4.0,1.1,4.2,0.9,0.6,9.915000000000001,2.89,5.0,10.6
1.0,7.5,4.2,1.4000000000000001,10.7,4.6,1.8,0.95,9.959,3.22,3.3000000000000003,10.7
1.0,6.1,2.7,2.8000000000000003,9.8,4.2,6.1,1.25,9.953199999999999,3.14,4.2,10.2
1.0,8.6,3.4000000000000004,3.5999999999999996,1.4,4.5,1.1,1.19,9.9556,3.17,4.699999999999999,9.4
1.0,7.8,3.0,7.4,1.8,3.3000000000000003,3.3,1.56,9.91,3.29,5.2,12.8
1.0,6.6,4.5,4.3,7.2,6.4,3.1,1.86,9.953999999999999,3.12,4.4,9.4
1.0,6.6,2.5,3.0,14.4,5.2,4.0,1.83,9.98,3.02,5.0,9.1
1.0,6.4,4.5,0.7000000000000001,1.1,3.0,1.0,1.31,9.905000000000001,2.97,2.8000000000000003,10.8
1.0,6.9,3.1,3.3000000000000003,12.7,3.8,3.3,1.16,9.953999999999999,3.04,6.5,10.4
1.0,6.5,4.6000000000000005,2.4,11.5,5.1,5.6,1.71,9.9588,3.08,5.6000000000000005,9.8
1.0,7.4,1.6,3.2,1.4,6.5,2.3,1.4,9.9134,3.06,4.699999999999999,11.4
1.0,7.6,3.3000000000000003,3.5999999999999996,2.1,3.4000000000000004,2.6,1.72,9.943999999999999,3.42,4.8,10.5
1.0,6.2,2.55,2.4,1.7,3.9,13.85,2.72,9.9452,3.53,5.300000000000001,9.6
1.0,6.2,3.4000000000000004,3.0,11.1,4.7,2.8,2.37,9.981,3.18,4.9,8.7
1.0,7.8,2.7,3.4000000000000004,1.6,4.6,2.7,1.54,9.927,3.05,4.5,10.5
1.0,6.8,7.3,2.0,6.6,5.4,2.5,0.65,9.9324,3.12,2.8000000000000003,11.1
1.0,7.5,2.1,6.800000000000001,10.9,4.5,3.8,1.33,9.978,3.0,3.5999999999999996,8.7
1.0,7.2,3.2,2.4,5.6,3.3000000000000003,2.3,1.2,9.9334,2.92,6.6000000000000005,10.3
1.0,5.9,1.9,3.7,0.8,2.7,0.3,0.21,9.897,3.09,3.1,10.8
1.0,5.8,5.4,0.0,1.4,3.3000000000000003,4.0,1.07,9.8918,3.26,3.5,12.4
1.0,7.2,2.7,7.4,12.5,3.6999999999999997,4.7,1.56,9.981,3.04,4.4,8.7
1.0,7.6,2.9,2.9,4.4,5.1,2.6,1.46,9.939,3.16,3.9000000000000004,10.2
1.0,10.0,2.3000000000000003,2.7,14.1,3.3000000000000003,4.5,1.66,9.988,2.72,4.3,9.7
1.0,7.6,2.6,5.8,7.9,4.09999999999999,6.2,1.8,9.966000000000001,3.07,3.8,9.0
1.0,6.9,3.2,1.3,7.8,4.2,1.1,1.17,9.96,3.23,3.7,9.2
1.0,7.5,2.7,3.5999999999999996,7.0,3.5999999999999996,4.5,1.64,9.939,3.03,3.3000000000000003,11.0
1.0,7.7,2.8000000000000003,3.3000000000000003,6.7,3.6999999999999997,3.2,1.55,9.951,3.39,6.2,10.7
1.0,7.2,1.7000000000000002,3.7,6.9,5.8999999999999995,4.7,1.28,9.9322,3.08,4.6000000000000005,11.0
1.0,6.4,2.6,4.0,1.7,17.9,0.5,0.6,9.925,3.09,5.4,10.1
1.0,7.1,2.0,2.7,9.6,3.6999999999999997,1.9,1.05,9.9444,3.04,3.7,10.5
1.0,7.7,2.8000000000000003,3.3000000000000003,6.7,3.6999999999999997,3.2,1.55,9.951,3.39,6.2,10.7
1.0,6.3,1.6,2.2,1.3,4.6,1.8,0.66,9.9307,3.61,5.5,10.3
1.0,6.2,3.0,2.8000000000000003,1.6,3.5999999999999996,2.8,1.06,9.88245,3.14,4.1,13.3
1.0,7.6,2.2,2.8000000000000003,12.0,5.59999999999999,6.8,1.43,9.983,2.99,3.0,9.2
1.0,6.1,6.0,0.0,1.3,4.2,2.4,0.79,9.937000000000001,3.31,3.8,9.4
1.0,7.4,2.2,2.6,1.2,3.5000000000000004,1.8,0.97,9.9245,3.12,4.1,9.7
1.0,7.3,3.2,3.4000000000000004,6.6,3.2,2.4,1.12,9.9505,3.22,4.6000000000000005,9.8
1.0,5.8,3.85,2.5,3.7,3.1,3.8,1.22,9.9128,3.2,6.3,11.2
1.0,6.8,5.699999999999999,2.9,2.2,4.0,1.5,0.77,9.938,3.32,7.4,10.2
1.0,6.2,2.5,4.2,8.0,4.9,5.3,2.06,9.9586,3.16,4.699999999999999,9.1
1.0,7.5,2.7,3.5999999999999996,7.0,3.5999999999999996,4.5,1.64,9.939,3.03,3.3000000000000003,11.0
1.0,8.7,2.4,3.5,0.6,4.2,1.1,0.71,9.926,3.08,3.8,10.6
1.0,5.9,4.2,3.5999999999999996,2.4,3.4000000000000004,1.9,0.77,9.9184,3.25,4.8,10.9
1.0,6.6,2.8000000000000003,3.5999999999999996,1.7,3.8,2.2,1.01,9.911999999999999,3.29,5.699999999999999,11.6
1.0,7.5,3.4000000000000004,3.5,6.0,3.4000000000000004,1.2,1.26,9.924,3.16,3.9000000000000004,12.0
1.0,6.5,2.6,3.1,3.6,3.0,3.6,0.92,9.9026,3.22,6.2,12.6
1.0,7.8,2.5,3.4000000000000004,13.7,4.3999999999999995,6.6,1.84,9.9976,3.22,7.5,8.9
1.0,6.5,2.0,3.3000000000000003,1.5,3.9,3.6,1.1,9.9008,3.22,6.5,12.0
1.0,6.8,3.2,1.7999999999999998,7.5,4.09999999999999,7.1,2.23,9.959,3.14,4.1,8.9
1.0,7.8,4.2,2.3000000000000003,8.8,5.4,4.2,2.15,9.971,3.02,5.8,9.2
1.0,8.8,2.8000000000000003,4.5,6.0,2.1999999999999997,1.4,0.49,9.934,3.01,3.3000000000000003,11.1
1.0,6.4,1.5,3.5999999999999996,1.8,3.4000000000000004,4.3,1.5,9.922,3.42,6.8999999999999995,11.0
1.0,6.8,3.3000000000000003,4.4,7.0,5.0,2.9,1.55,9.955,3.14,4.2,9.5
1.0,6.7,1.7000000000000002,3.7,2.0,3.9,3.4,1.25,9.922,3.26,6.0,10.8
1.0,5.5,3.75,3.8,1.7,3.5999999999999996,1.7,0.98,9.9142,3.29,3.9000000000000004,10.5
1.0,6.1,2.7,3.1,1.5,3.5000000000000004,1.7,0.83,9.9076,3.32,4.4,11.1
1.0,6.8,1.5,4.1,12.9,4.3999999999999995,7.95,1.82,9.9742,3.24,7.800000000000001,10.2
1.0,7.4,2.4,4.2,14.0,6.6000000000000005,4.8,1.98,9.979,2.89,4.2,8.9
1.0,8.0,2.6,3.5999999999999996,2.0,5.4,3.0,1.21,9.92,3.09,7.199999999999999,11.6
1.0,6.7,2.4,2.9,14.9,5.3,5.5,1.36,9.9839,3.03,5.2,9.0
1.0,7.0,1.7000000000000002,7.4,12.8,4.5,2.4,1.26,9.942,3.26,3.8,12.2
1.0,5.6,2.4,3.4000000000000004,2.0,4.09999999999999,1.4,0.73,9.8981,3.04,4.5,11.6
1.0,5.8,4.0,4.2,4.4,4.7,3.85,2.45,9.937000000000001,3.25,5.699999999999999,9.6
1.0,6.5,2.8000000000000003,2.9,2.7,3.8,2.6,1.07,9.911999999999999,3.32,4.1,11.6
1.0,6.5,3.5,3.8,7.4,3.5999999999999996,2.0,1.96,9.9712,3.47,4.8,9.1
1.0,6.5,3.1,6.1,13.0,5.3,3.1,1.23,9.9708,3.09,5.0,9.3
1.0,6.7,4.2,4.6000000000000005,9.7,5.4,6.7,2.34,9.9848,3.23,5.0,9.0
1.0,8.8,2.7,2.5,5.0,2.4,5.2,0.99,9.925,2.87,4.9,11.4
1.0,7.0,2.5,5.6000000000000005,2.0,3.5000000000000004,2.0,0.95,9.918,3.23,5.300000000000001,11.0
1.0,6.6,2.7,4.9,7.8,4.9,6.2,2.17,9.959,3.17,4.5,9.4
1.0,6.2,1.0,4.1,1.0,4.0,1.7,0.76,9.8988,3.14,5.6000000000000005,11.4
1.0,6.6,1.6,3.5,1.8,4.2,2.6,1.05,9.8962,3.19,7.5,12.4
1.0,9.1,2.8000000000000003,4.9,2.0,5.8999999999999995,1.0,1.12,9.958,3.15,4.6000000000000005,10.1
1.0,6.8,3.4000000000000004,1.0,1.4,4.9,2.9,1.18,9.936,3.21,4.1,9.5
1.0,7.0,1.5,2.8000000000000003,14.7,5.1,2.9,1.49,9.9792,2.96,3.9000000000000004,9.0
1.0,7.4,2.9,5.0,1.8,4.2,3.5,1.27,9.937000000000001,3.45,5.0,10.2
1.0,8.3,1.4000000000000001,3.4000000000000004,1.1,4.2,0.7,0.47,9.934,3.47,4.0,10.2
1.0,7.4,3.2,2.7,1.4,4.9,3.8,1.73,9.933499999999999,3.03,5.2,9.3
1.0,5.9,3.0,4.699999999999999,7.85,3.0,1.9,1.33,9.933,3.52,4.3,11.5
1.0,7.7,3.4000000000000004,2.8000000000000003,11.0,4.0,3.1,1.17,9.9815,3.27,2.9,9.2
1.0,8.2,2.1,3.2,10.65,5.3,5.3,1.45,9.972,3.17,4.8,10.2
1.0,7.4,2.8000000000000003,5.0,12.1,4.9,4.8,1.22,9.972999999999999,3.01,4.4,9.0
1.0,5.1,2.5,3.5999999999999996,1.3,3.5000000000000004,4.0,0.78,9.891,3.23,6.4,12.1
1.0,6.0,2.6,3.4000000000000004,1.3,4.6,0.6,0.29,9.924,3.29,6.3,10.4
1.0,8.0,2.8000000000000003,4.2,7.1,4.5,4.1,1.69,9.959,3.17,4.3,10.6
1.0,7.4,2.8000000000000003,4.0,11.9,3.2,1.3,0.92,9.9629,3.01,4.6000000000000005,10.8
1.0,8.8,3.3000000000000003,3.5999999999999996,2.1,3.4000000000000004,1.9,1.25,9.916599999999999,2.96,9.8,12.7
1.0,8.2,2.6,4.9,5.2,4.0,1.9,1.0,9.940999999999999,3.12,3.4000000000000004,10.1
1.0,6.7,1.1,3.4000000000000004,8.8,4.3,4.1,1.13,9.962,3.42,4.0,9.3
1.0,7.1,3.2,4.0,1.5,3.4000000000000004,1.3,0.84,9.943999999999999,3.42,6.0,10.4
1.0,6.4,2.7,2.9,3.9,3.4000000000000004,6.2,1.4,9.9237,3.1,5.8999999999999995,11.1
1.0,6.0,2.8000000000000003,5.2,5.0,7.8,3.0,1.39,9.9494,3.1,3.5999999999999996,9.0
1.0,7.4,2.5,3.5999999999999996,2.05,5.0,3.1,1.0,9.92,3.19,4.4,10.8
1.0,6.1,2.5,4.8,15.8,5.2,2.5,0.94,9.978200000000001,3.07,4.5,9.2
1.0,7.0,2.6,2.6,10.8,3.9,3.7,1.84,9.9787,3.47,5.8,10.3
1.0,5.9,2.1,2.4,12.1,4.3999999999999995,5.3,1.65,9.969,3.25,3.9000000000000004,9.5
