,Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,y_pred,y_act
2629,1.0,0.67,0.525,0.195,1.4405,0.6595,0.2675,0.425,12.041833818695785,9
2631,1.0,0.56,0.41,0.165,0.93,0.3505,0.237,0.3,12.187574779350932,13
2636,1.0,0.635,0.51,0.175,1.2125,0.5735,0.261,0.36,10.237579134083207,14
2639,1.0,0.575,0.475,0.16,0.895,0.3605,0.221,0.271,11.002911378551813,9
2642,1.0,0.64,0.54,0.175,1.221,0.51,0.259,0.39,11.969237081238711,15
2643,1.0,0.575,0.46,0.165,1.065,0.4985,0.2145,0.2815,10.700204818574074,8
2647,1.0,0.62,0.45,0.135,0.924,0.358,0.2265,0.2965,11.092515362515943,10
2651,1.0,0.6,0.475,0.17,1.088,0.4905,0.2475,0.31,10.610676156210532,10
2657,1.0,0.64,0.48,0.145,1.1145,0.508,0.24,0.34,10.29415039001076,10
2665,1.0,0.48,0.4,0.125,0.759,0.2125,0.179,0.24,13.669688786374115,15
2668,1.0,0.655,0.51,0.175,1.415,0.5885,0.3725,0.364,10.994340119203521,10
2673,1.0,0.47,0.36,0.1,0.4705,0.1635,0.089,0.1385,11.272369462125052,8
2674,1.0,0.62,0.475,0.16,1.3245,0.6865,0.233,0.3275,9.744477412267331,9
2676,1.0,0.5,0.39,0.135,0.7815,0.361,0.1575,0.2385,10.768586877950497,9
2680,1.0,0.64,0.51,0.17,1.3715,0.5670000000000001,0.307,0.409,12.318484297165256,10
2683,1.0,0.535,0.4,0.15,0.8045,0.3345,0.2125,0.21,10.544045865024778,13
2684,1.0,0.65,0.495,0.16,1.304,0.57,0.312,0.3725,10.725235617143197,9
2686,1.0,0.495,0.385,0.135,0.7090000000000001,0.211,0.1375,0.262,13.89495614900139,12
2687,1.0,0.68,0.52,0.185,1.494,0.615,0.3935,0.406,11.36496053223361,11
2690,1.0,0.575,0.465,0.12,1.0535,0.516,0.2185,0.235,9.1477198182953,9
2691,1.0,0.57,0.445,0.15,0.995,0.504,0.185,0.2505,9.725573916381194,9
2692,1.0,0.575,0.46,0.165,0.9575,0.4815,0.1945,0.236,9.493621287796985,10
2694,1.0,0.475,0.375,0.125,0.5785,0.2775,0.085,0.155,10.580653219137185,10
2698,1.0,0.575,0.44,0.125,0.8515,0.4555,0.1715,0.1965,8.210018914179878,9
2699,1.0,0.615,0.475,0.155,1.0735,0.4375,0.2585,0.31,11.199952263526756,11
2701,1.0,0.53,0.415,0.145,0.944,0.3845,0.185,0.265,12.304941543560766,21
2702,1.0,0.59,0.465,0.165,1.115,0.5165,0.273,0.275,9.799508589243464,10
2706,1.0,0.65,0.525,0.165,1.238,0.647,0.2485,0.3005,8.461669262314153,9
2711,1.0,0.595,0.45,0.165,1.081,0.49,0.2525,0.2789999999999999,10.363858424298916,12
2716,1.0,0.615,0.48,0.19,1.36,0.5305,0.2375,0.47,15.26850800960455,18
2720,1.0,0.535,0.42,0.145,0.926,0.3979999999999999,0.1965,0.25,11.308457178356491,17
2721,1.0,0.57,0.465,0.155,0.872,0.3245,0.239,0.285,11.263503506324605,14
2723,1.0,0.61,0.49,0.16,1.146,0.597,0.246,0.265,8.435357294174603,8
2725,1.0,0.61,0.48,0.19,1.2955,0.5215,0.3225,0.365,12.296198003242088,12
2727,1.0,0.645,0.51,0.2,1.5675,0.621,0.367,0.46,13.692082431885442,12
2731,1.0,0.675,0.535,0.22,1.604,0.6175,0.4255,0.4529999999999999,13.163516582729509,14
2735,1.0,0.57,0.45,0.165,0.903,0.3305,0.1845,0.295,12.950292172158777,14
2736,1.0,0.655,0.54,0.165,1.403,0.6955,0.2385,0.42,10.65944677873502,11
2740,1.0,0.61,0.49,0.17,1.137,0.4605,0.2825,0.344,11.529880063514335,12
2742,1.0,0.52,0.41,0.115,0.807,0.2855,0.179,0.235,12.17128983482955,12
2743,1.0,0.68,0.53,0.205,1.496,0.5825,0.337,0.465,13.80279909093563,14
2747,1.0,0.5,0.395,0.14,0.7155,0.3165,0.176,0.24,10.469620011090822,10
2750,1.0,0.545,0.44,0.15,0.9475,0.366,0.239,0.275,11.66611072328632,8
2754,1.0,0.635,0.485,0.165,1.2945,0.6679999999999999,0.2605,0.2715,8.824104323546141,9
2756,1.0,0.575,0.45,0.145,0.872,0.4675,0.18,0.217,8.392546585938652,9
2757,1.0,0.565,0.45,0.175,1.2365,0.5305,0.2455,0.308,12.549391455856762,10
2763,1.0,0.61,0.48,0.14,1.031,0.4375,0.2615,0.27,10.044250182572625,8
2765,1.0,0.58,0.475,0.165,1.0385,0.414,0.26,0.305,11.50435102608687,13
2766,1.0,0.575,0.445,0.14,0.941,0.3845,0.252,0.285,10.537438480135584,9
2768,1.0,0.62,0.47,0.145,1.0865,0.511,0.2715,0.2565,8.920888771150885,10
2770,1.0,0.635,0.495,0.175,1.2355,0.5205,0.3085,0.347,11.06172055681534,10
2772,1.0,0.68,0.515,0.16,1.2345,0.618,0.2625,0.325,8.779886351651943,11
2773,1.0,0.685,0.55,0.2,1.7725,0.813,0.387,0.49,11.574638747699233,11
2775,1.0,0.66,0.53,0.17,1.3259999999999998,0.519,0.2625,0.44,13.539723449108685,13
2776,1.0,0.55,0.43,0.15,0.8745,0.413,0.1905,0.248,10.087311580785016,9
2778,1.0,0.61,0.46,0.16,1.0,0.494,0.1969999999999999,0.275,9.742957771602432,10
2779,1.0,0.605,0.49,0.15,1.1345,0.5265,0.2645,0.295,9.706181922373478,9
2782,1.0,0.525,0.435,0.155,1.065,0.486,0.233,0.285,10.994864897142294,8
2783,1.0,0.61,0.47,0.145,1.153,0.4029999999999999,0.296,0.32,12.655399678330948,14
2784,1.0,0.625,0.49,0.175,1.3325,0.5705,0.271,0.405,12.523079884120252,10
2787,1.0,0.575,0.45,0.165,0.9215,0.3275,0.225,0.256,12.334901745146013,12
2789,1.0,0.645,0.51,0.16,1.2415,0.5815,0.276,0.315,9.757960503730098,9
2790,1.0,0.565,0.44,0.15,0.863,0.435,0.149,0.27,10.098244322843227,9
2794,1.0,0.665,0.51,0.175,1.3805,0.675,0.2985,0.325,9.416274769483106,10
2795,1.0,0.455,0.35,0.14,0.5725,0.1965,0.1325,0.175,12.15930675274847,10
2798,1.0,0.55,0.425,0.14,0.952,0.4895,0.1945,0.2185,9.136767610978758,7
2799,1.0,0.57,0.455,0.15,0.96,0.387,0.2385,0.275,11.11591348385803,11
2801,1.0,0.56,0.425,0.125,0.932,0.361,0.213,0.335,11.980200078972961,9
2803,1.0,0.57,0.45,0.15,0.9645,0.531,0.1889999999999999,0.209,8.228987430082702,9
2808,1.0,0.53,0.425,0.155,0.7905,0.307,0.171,0.2595,12.003249464070876,9
2813,1.0,0.625,0.485,0.15,1.044,0.4379999999999999,0.2865,0.278,9.813069600403564,9
2814,1.0,0.65,0.515,0.195,1.4005,0.5195,0.36,0.44,13.363388545446277,13
2815,1.0,0.58,0.465,0.145,0.9865,0.47,0.2155,0.25,9.609299621778671,11
2816,1.0,0.67,0.55,0.17,1.247,0.472,0.2455,0.4,13.36493197433149,21
2817,1.0,0.56,0.43,0.145,0.8995,0.4639999999999999,0.1775,0.2339999999999999,9.276557266483842,9
2819,1.0,0.5,0.38,0.155,0.655,0.2405,0.143,0.205,12.123389493675422,17
2821,1.0,0.63,0.5,0.175,1.1105,0.467,0.268,0.3289999999999999,11.014768099763367,10
2822,1.0,0.575,0.45,0.135,0.8285,0.362,0.1655,0.236,10.564675262321018,10
2827,1.0,0.615,0.47,0.15,1.0875,0.4975,0.283,0.2685,9.209986596841803,9
2828,1.0,0.6,0.5,0.16,1.015,0.3995,0.1735,0.33,12.942009795095473,19
2831,1.0,0.55,0.425,0.145,0.89,0.4325,0.171,0.236,10.138017758687772,10
2834,1.0,0.57,0.455,0.165,1.0595,0.44,0.2195,0.285,12.06318553756891,14
2835,1.0,0.61,0.49,0.17,1.3475,0.7045,0.25,0.3045,9.350159205361326,11
2836,1.0,0.645,0.5,0.19,1.5595,0.741,0.3715,0.3845,10.005181084529012,14
2837,1.0,0.615,0.51,0.15,1.296,0.545,0.3315,0.32,10.601522219027801,9
2839,1.0,0.635,0.505,0.145,1.1345,0.505,0.2655,0.315,9.987617943305949,10
2840,1.0,0.65,0.51,0.175,1.3165,0.6345,0.2605,0.364,10.379705845628635,12
2843,1.0,0.61,0.485,0.175,1.2445,0.544,0.297,0.345,11.04560799584139,12
2847,1.0,0.57,0.445,0.15,0.9875,0.504,0.207,0.249,9.166036681009583,8
2849,1.0,0.63,0.47,0.155,1.1325,0.589,0.211,0.287,9.110913615084145,8
2850,1.0,0.56,0.43,0.125,0.8025,0.313,0.1715,0.263,11.449576960562675,13
2851,1.0,0.635,0.515,0.16,1.2075,0.5385,0.282,0.345,10.334263190988798,11
2852,1.0,0.49,0.42,0.125,0.609,0.239,0.1435,0.22,10.899925451731574,14
2853,1.0,0.66,0.535,0.205,1.4415,0.5925,0.2775,0.49,14.00532158376068,10
2856,1.0,0.515,0.405,0.14,0.8505,0.312,0.146,0.315,13.641117633809237,17
2866,1.0,0.655,0.49,0.16,1.204,0.5455,0.2615,0.3225,10.399482902015425,9
2870,1.0,0.59,0.49,0.165,1.207,0.5589999999999999,0.235,0.309,11.034351049211322,10
2873,1.0,0.7,0.575,0.2,1.7365,0.7755,0.3965,0.461,11.362619952979633,11
2874,1.0,0.665,0.53,0.18,1.491,0.6345,0.342,0.435,11.932621012801716,10
2875,1.0,0.62,0.51,0.175,1.1255,0.4985,0.2269999999999999,0.315,11.208018909550468,14
2878,1.0,0.51,0.395,0.155,0.5395,0.2465,0.1085,0.1669999999999999,10.373260080465968,8
2881,1.0,0.56,0.445,0.155,1.224,0.5565,0.3225,0.2695,9.803657920384632,10
2882,1.0,0.56,0.46,0.18,0.97,0.342,0.196,0.355,14.054253043165655,12
2884,1.0,0.56,0.45,0.175,1.011,0.3835,0.2065,0.37,13.55266925216676,15
2886,1.0,0.535,0.415,0.17,0.879,0.295,0.1965,0.285,13.641022389872733,10
2892,1.0,0.48,0.395,0.15,0.6815,0.2145,0.1405,0.2495,13.46381558607728,18
2893,1.0,0.655,0.505,0.175,1.2905,0.6205,0.2965,0.326,9.413410734988755,10
2894,1.0,0.575,0.46,0.16,1.103,0.5379999999999999,0.221,0.249,9.995402625168028,9
2895,1.0,0.6,0.475,0.16,1.0265,0.485,0.2495,0.2565,9.29110037567644,9
2898,1.0,0.7,0.525,0.19,1.6015,0.7070000000000001,0.365,0.43,11.427958711594995,10
2899,1.0,0.51,0.455,0.135,0.6855,0.2875,0.154,0.2035,10.492979360918737,9
2901,1.0,0.53,0.42,0.155,0.81,0.4725,0.111,0.192,9.02203700030879,10
2903,1.0,0.58,0.45,0.14,1.013,0.38,0.216,0.36,12.856849293976655,14
2904,1.0,0.635,0.5,0.18,1.2565,0.539,0.292,0.35,11.320035943958606,10
2906,1.0,0.535,0.45,0.17,0.7809999999999999,0.3055,0.1555,0.295,12.379529350415858,11
2909,1.0,0.54,0.415,0.13,0.8245,0.272,0.226,0.24,11.962660252254738,13
2913,1.0,0.63,0.485,0.16,1.243,0.623,0.275,0.3,8.915016376738889,10
2914,1.0,0.585,0.475,0.12,0.945,0.41,0.2115,0.28,10.23198351650441,14
2915,1.0,0.605,0.475,0.165,1.056,0.433,0.2195,0.357,12.193428528014563,9
2916,1.0,0.665,0.515,0.165,1.3855,0.621,0.302,0.3445,10.72969485307801,8
2918,1.0,0.52,0.425,0.125,0.79,0.372,0.205,0.19,9.033278116132282,8
2920,1.0,0.58,0.45,0.15,0.92,0.3929999999999999,0.212,0.2895,10.838988795765983,9
2921,1.0,0.565,0.455,0.15,0.9795,0.444,0.205,0.275,10.685538076011571,8
2927,1.0,0.55,0.405,0.14,0.8025,0.244,0.1635,0.255,13.705319651973232,10
2928,1.0,0.605,0.47,0.165,1.2315,0.6025,0.262,0.2925,9.76101629994039,11
2933,1.0,0.535,0.42,0.125,0.764,0.312,0.1505,0.265,11.456742668168214,11
2934,1.0,0.55,0.425,0.155,0.9175,0.2775,0.243,0.335,13.720223043597139,13
2941,1.0,0.63,0.495,0.175,1.2695,0.605,0.271,0.3279999999999999,10.167934403520801,11
2942,1.0,0.535,0.415,0.135,0.78,0.3165,0.1689999999999999,0.2365,11.276634925188961,8
2944,1.0,0.64,0.49,0.135,1.1,0.488,0.2505,0.2925,9.939646040307554,10
2945,1.0,0.59,0.465,0.195,1.0885,0.3685,0.187,0.375,15.626909496982401,17
2946,1.0,0.575,0.46,0.15,0.927,0.3329999999999999,0.207,0.2985,12.587817400825331,9
2947,1.0,0.665,0.515,0.19,1.6385,0.831,0.3575,0.371,9.059769433787029,11
2948,1.0,0.53,0.43,0.16,0.7245,0.321,0.1275,0.24,11.329108350764127,9
2949,1.0,0.56,0.435,0.125,0.8775,0.3345,0.2145,0.29,11.435202411190124,13
2957,1.0,0.64,0.5,0.185,1.3035,0.4445,0.2635,0.465,15.629277523589032,16
2959,1.0,0.6,0.47,0.15,0.922,0.363,0.1939999999999999,0.305,11.816846605569202,10
2961,1.0,0.51,0.405,0.12,0.61,0.2289999999999999,0.131,0.235,11.37295712341855,11
2962,1.0,0.535,0.45,0.155,0.8075,0.3655,0.148,0.2595,11.089601532820012,10
2963,1.0,0.645,0.52,0.17,1.197,0.526,0.2925,0.317,10.177493969543216,11
2965,1.0,0.68,0.545,0.185,1.672,0.7075,0.364,0.48,12.808688778204486,11
2969,1.0,0.74,0.57,0.18,1.8725,0.9115,0.427,0.446,9.064913933982037,10
2972,1.0,0.675,0.555,0.2,1.4385,0.545,0.2665,0.465,14.978345641662337,21
2976,1.0,0.575,0.465,0.15,1.08,0.595,0.2065,0.238,8.239865754905699,9
2980,1.0,0.545,0.425,0.14,0.8145,0.305,0.231,0.244,10.928813078991814,10
2981,1.0,0.59,0.47,0.17,0.9,0.355,0.1905,0.25,11.780976586983066,11
2983,1.0,0.62,0.465,0.185,1.274,0.579,0.3065,0.32,10.53250319222191,12
2984,1.0,0.61,0.475,0.175,1.024,0.409,0.261,0.322,11.390447943108569,9
2985,1.0,0.6,0.45,0.14,0.8690000000000001,0.3425,0.195,0.291,11.335602025673655,11
2987,1.0,0.565,0.45,0.14,1.0055,0.3785,0.244,0.265,11.86854215736883,12
2990,1.0,0.545,0.44,0.165,0.7440000000000001,0.2875,0.204,0.25,10.983879754401638,15
2991,1.0,0.585,0.45,0.145,0.9835,0.4845,0.242,0.22,8.587024035487513,9
2992,1.0,0.63,0.505,0.165,1.26,0.4525,0.2755,0.406,13.95583620312555,14
2994,1.0,0.57,0.47,0.14,0.871,0.385,0.211,0.2315,9.783007774768148,10
2996,1.0,0.565,0.44,0.155,0.868,0.348,0.217,0.26,11.07875857160495,11
2999,1.0,0.535,0.435,0.155,0.8915,0.3415,0.177,0.25,12.582082192275337,13
3000,1.0,0.635,0.51,0.17,1.3555,0.619,0.305,0.39,10.716796844895,9
3002,1.0,0.65,0.545,0.185,1.5055,0.6565,0.341,0.43,11.694836314161105,10
3003,1.0,0.575,0.465,0.14,0.958,0.442,0.1815,0.2705,10.559453660303916,9
3005,1.0,0.545,0.42,0.175,0.754,0.256,0.1775,0.275,12.820483800239543,10
3008,1.0,0.625,0.465,0.155,0.972,0.4039999999999999,0.1845,0.35,11.955767782989014,14
3009,1.0,0.695,0.56,0.185,1.74,0.885,0.3715,0.4375,8.946470581807315,10
3010,1.0,0.525,0.425,0.19,0.872,0.4625,0.1725,0.1989999999999999,9.622042725769514,9
3011,1.0,0.58,0.435,0.15,0.8390000000000001,0.3485,0.207,0.192,10.315864736690362,7
3013,1.0,0.595,0.48,0.15,1.11,0.498,0.228,0.33,11.005617089773452,10
3017,1.0,0.545,0.415,0.16,0.7715,0.272,0.1455,0.2765,13.168265916068384,10
3018,1.0,0.59,0.475,0.155,0.9715,0.371,0.235,0.28,11.634745356938076,11
3019,1.0,0.68,0.52,0.185,1.541,0.5985,0.395,0.4575,12.78745691429049,10
3022,1.0,0.535,0.4,0.135,0.775,0.368,0.208,0.2055,9.071293875385505,8
3027,1.0,0.65,0.525,0.185,1.4880000000000002,0.665,0.337,0.3779999999999999,11.125594054953375,11
3029,1.0,0.6,0.475,0.15,1.12,0.565,0.2465,0.27,8.83407837492356,10
3033,1.0,0.56,0.43,0.155,0.8675,0.4,0.172,0.2289999999999999,10.56849147937646,8
3037,1.0,0.61,0.495,0.19,1.213,0.4639999999999999,0.306,0.365,12.598808809034972,15
3041,1.0,0.57,0.455,0.175,1.02,0.4805,0.2145,0.29,10.629035969682693,9
3042,1.0,0.605,0.485,0.165,1.0735,0.437,0.205,0.33,12.484348030108722,14
3043,1.0,0.6,0.48,0.15,1.029,0.4085,0.2705,0.295,10.881775711264147,16
3046,1.0,0.635,0.51,0.17,1.2235,0.532,0.271,0.354,11.182012352185986,9
3051,1.0,0.58,0.455,0.12,1.0735,0.479,0.2735,0.265,9.51795104792687,10
3055,1.0,0.56,0.45,0.185,1.07,0.3805,0.175,0.41,15.55223224310333,19
3056,1.0,0.61,0.485,0.17,1.281,0.597,0.3035,0.33,10.058103488306232,9
3060,1.0,0.525,0.44,0.15,0.8425,0.3685,0.1985,0.24,10.58277949623075,12
3061,1.0,0.5,0.38,0.135,0.5285,0.226,0.123,0.209,10.507195071943064,8
3064,1.0,0.695,0.53,0.19,1.726,0.7625,0.436,0.455,10.866665493994141,11
3065,1.0,0.625,0.5,0.175,1.273,0.564,0.302,0.374,10.884123461164782,9
3066,1.0,0.57,0.455,0.15,0.952,0.3895,0.2155,0.2745,11.361694916805074,9
3072,1.0,0.66,0.53,0.185,1.3485,0.493,0.245,0.49,15.348412652009033,12
3074,1.0,0.53,0.44,0.135,0.7835,0.313,0.1715,0.2185,11.18445304971461,9
3077,1.0,0.495,0.4,0.155,0.6445,0.242,0.1325,0.205,12.034658041564292,17
3081,1.0,0.585,0.465,0.165,0.9355,0.4035,0.2275,0.259,10.472338288874736,9
3082,1.0,0.505,0.425,0.14,0.85,0.275,0.1625,0.285,14.057851666147412,19
3083,1.0,0.655,0.505,0.165,1.27,0.6035,0.262,0.335,10.078044706907479,10
3087,1.0,0.6,0.465,0.18,1.193,0.5145,0.315,0.3055,10.626139405737977,8
3091,1.0,0.6,0.475,0.15,1.089,0.5195,0.223,0.292,10.021768193534973,11
3092,1.0,0.58,0.46,0.14,0.9265,0.4135,0.1845,0.27,10.684757186699953,10
3103,1.0,0.61,0.49,0.16,1.1545,0.5865,0.2385,0.2915,9.114748922073787,11
3106,1.0,0.625,0.485,0.19,1.1745,0.4385,0.2305,0.42,14.280419710026663,17
3111,1.0,0.655,0.505,0.19,1.3485,0.5935,0.2745,0.425,12.164420455955794,12
3117,1.0,0.59,0.46,0.16,1.0115,0.445,0.2615,0.2565,9.961371603054449,8
3125,1.0,0.615,0.47,0.165,1.128,0.4465,0.2195,0.34,12.94606975899562,10
3127,1.0,0.475,0.395,0.135,0.5920000000000001,0.2465,0.1645,0.2,10.285573531891028,13
3129,1.0,0.65,0.505,0.165,1.357,0.5725,0.281,0.43,12.438312158338178,11
3130,1.0,0.535,0.435,0.15,0.725,0.2689999999999999,0.1385,0.25,12.29429114625557,9
3131,1.0,0.555,0.445,0.175,1.1465,0.551,0.244,0.2785,10.498409727996526,8
3132,1.0,0.655,0.55,0.18,1.274,0.586,0.281,0.365,10.312469974800019,10
3133,1.0,0.515,0.4,0.115,0.578,0.191,0.1445,0.17,11.153493268848313,9
3134,1.0,0.625,0.495,0.16,1.1115,0.4495,0.2825,0.345,11.130323664751987,11
3135,1.0,0.565,0.44,0.155,0.9395,0.4275,0.214,0.27,10.37933482929246,12
3136,1.0,0.65,0.515,0.18,1.3315,0.5665,0.347,0.405,10.905531183220674,13
3140,1.0,0.495,0.37,0.12,0.594,0.28,0.11,0.1375,10.045709656082412,7
3141,1.0,0.69,0.53,0.17,1.5535,0.7945,0.3485,0.3695,8.217205240873687,9
3142,1.0,0.53,0.41,0.165,0.732,0.1889999999999999,0.17,0.31,14.471976755349857,11
3143,1.0,0.6,0.46,0.18,1.14,0.423,0.2575,0.365,13.470019843119307,10
3144,1.0,0.62,0.5,0.175,1.107,0.4895,0.24,0.3429999999999999,11.060338387868857,11
3147,1.0,0.55,0.445,0.145,0.7829999999999999,0.3045,0.157,0.265,11.870745239063268,11
3149,1.0,0.63,0.47,0.145,1.1005,0.52,0.26,0.276,9.181556814131895,9
3151,1.0,0.645,0.55,0.175,1.2915,0.57,0.3045,0.33,10.385902698010556,14
3153,1.0,0.615,0.475,0.17,1.1025,0.4695,0.2355,0.345,11.688958358709264,14
3156,1.0,0.57,0.45,0.135,1.02,0.546,0.204,0.25,8.490495007110038,9
3157,1.0,0.56,0.465,0.145,0.8875,0.3345,0.22,0.2695,11.497735721331814,9
3158,1.0,0.5,0.39,0.13,0.7090000000000001,0.275,0.168,0.18,11.17340246393121,11
3160,1.0,0.55,0.415,0.135,0.8145,0.427,0.1855,0.175,8.359922602204824,8
3161,1.0,0.625,0.5,0.14,1.096,0.5445,0.2165,0.295,9.222609739817413,10
3162,1.0,0.565,0.44,0.15,0.983,0.4475,0.2355,0.2485,10.020883840873125,9
3166,1.0,0.575,0.44,0.185,1.025,0.5075,0.2245,0.2485,9.82208338371196,10
3167,1.0,0.61,0.47,0.165,1.052,0.498,0.242,0.267,9.616771952477583,9
3168,1.0,0.625,0.5,0.13,1.082,0.5785,0.2045,0.25,8.016015057349147,8
3170,1.0,0.6,0.45,0.16,1.142,0.539,0.225,0.307,10.72110444249795,10
3174,1.0,0.62,0.49,0.16,1.0659999999999998,0.446,0.246,0.305,11.029835845552741,11
3175,1.0,0.615,0.525,0.155,1.0385,0.427,0.2315,0.345,11.29301264696686,11
3178,1.0,0.635,0.5,0.19,1.29,0.593,0.3045,0.352,10.41858710233078,8
3179,1.0,0.445,0.345,0.14,0.476,0.2055,0.1015,0.1085,10.684962336370369,15
3180,1.0,0.515,0.395,0.14,0.6859999999999999,0.281,0.1255,0.22,11.658750389015191,12
3181,1.0,0.64,0.49,0.155,1.1285,0.477,0.2689999999999999,0.34,10.826662963559425,9
3182,1.0,0.55,0.41,0.15,0.785,0.282,0.186,0.275,12.215135261420894,12
3184,1.0,0.62,0.48,0.165,1.0855,0.481,0.2575,0.305,10.371598680533419,10
3185,1.0,0.64,0.485,0.185,1.4195,0.6735,0.3465,0.3255,9.607746233798501,11
3186,1.0,0.6,0.465,0.16,1.133,0.466,0.2885,0.298,11.057111210314249,11
3187,1.0,0.605,0.495,0.17,1.2385,0.528,0.2465,0.39,12.452650997668599,14
3188,1.0,0.575,0.48,0.15,0.8745,0.375,0.193,0.29,10.766649615112062,12
3189,1.0,0.515,0.425,0.145,0.9365,0.497,0.181,0.2185,9.23514969125563,8
3190,1.0,0.57,0.45,0.155,1.1935,0.513,0.21,0.3429999999999999,12.828677906507387,10
3194,1.0,0.63,0.495,0.2,1.4255,0.659,0.336,0.38,10.742982125413482,11
3198,1.0,0.655,0.53,0.195,1.388,0.5670000000000001,0.2735,0.41,13.374130050494493,13
3200,1.0,0.595,0.455,0.145,0.942,0.43,0.182,0.2769999999999999,10.608894767887913,11
3201,1.0,0.625,0.52,0.18,1.354,0.4845,0.351,0.375,13.263767809515295,11
3209,1.0,0.64,0.495,0.17,1.139,0.5395,0.282,0.285,9.081429534763497,10
3210,1.0,0.66,0.485,0.155,1.2275,0.61,0.2739999999999999,0.3,8.747016588766787,8
3213,1.0,0.65,0.525,0.19,1.4995,0.6265,0.4005,0.395,11.206765150677377,14
3215,1.0,0.465,0.39,0.11,0.6355,0.1815,0.157,0.225,12.683838777726736,13
3216,1.0,0.61,0.475,0.17,1.0265,0.435,0.2335,0.3035,11.15532027486283,10
3218,1.0,0.7,0.525,0.19,1.6465,0.8545,0.307,0.3995,9.439695492715796,9
3219,1.0,0.55,0.415,0.135,0.7635,0.318,0.21,0.2,9.898502221007663,9
3220,1.0,0.635,0.485,0.155,1.073,0.467,0.1975,0.35,11.638449915425587,11
3223,1.0,0.6,0.475,0.175,1.3445,0.5489999999999999,0.2875,0.36,12.973412874217365,11
3225,1.0,0.62,0.47,0.135,1.0195,0.5315,0.2005,0.2475,8.47904450246756,8
3226,1.0,0.58,0.465,0.145,0.887,0.4405,0.1655,0.265,9.722055858147659,11
3227,1.0,0.635,0.5,0.165,1.4595,0.705,0.2645,0.39,11.06766781792683,9
3229,1.0,0.57,0.45,0.18,0.908,0.4015,0.217,0.255,10.618907802277526,9
3230,1.0,0.62,0.475,0.16,0.907,0.371,0.1669999999999999,0.3075,11.875737733646092,11
3231,1.0,0.595,0.465,0.15,1.0255,0.412,0.2745,0.289,10.742156632638956,11
3233,1.0,0.65,0.51,0.155,1.189,0.483,0.278,0.3645,11.461670481037459,13
3234,1.0,0.625,0.47,0.17,1.1665,0.4605,0.2565,0.3945,12.784673978483701,11
3237,1.0,0.55,0.405,0.15,0.9235,0.412,0.2135,0.24,10.589083829076733,7
3238,1.0,0.55,0.435,0.17,0.884,0.2875,0.1645,0.28,14.306618270393459,14
3245,1.0,0.5,0.4,0.15,0.8085,0.273,0.1119999999999999,0.295,14.736843119880346,13
3246,1.0,0.525,0.41,0.175,0.8740000000000001,0.3585,0.207,0.205,11.525938354971487,18
3247,1.0,0.67,0.485,0.175,1.2565,0.5355,0.322,0.386,10.793837650910449,9
3248,1.0,0.685,0.565,0.175,1.638,0.7775,0.375,0.4379999999999999,9.78475473871893,11
3254,1.0,0.615,0.47,0.16,1.0175,0.473,0.2395,0.28,9.681092570783576,10
3257,1.0,0.595,0.465,0.175,1.115,0.4015,0.254,0.39,13.717905446444156,13
3261,1.0,0.605,0.475,0.175,1.2525,0.5575,0.3055,0.3429999999999999,10.751307209778203,9
3262,1.0,0.625,0.495,0.155,1.177,0.5055,0.278,0.345,10.839057582457048,9
3264,1.0,0.585,0.455,0.17,0.9945,0.4255,0.263,0.2845,10.462406342695097,11
3265,1.0,0.645,0.5,0.175,1.5105,0.6735,0.3755,0.3775,10.577657520823722,12
3267,1.0,0.61,0.48,0.165,1.244,0.6345,0.257,0.305,9.233431456428107,12
3270,1.0,0.55,0.44,0.155,0.9155,0.3645,0.195,0.25,11.933990825067397,8
3274,1.0,0.515,0.41,0.14,0.7355,0.3065,0.1369999999999999,0.2,11.446853343073983,7
3275,1.0,0.61,0.465,0.16,1.0725,0.4835,0.2515,0.28,10.166780266581391,10
3276,1.0,0.59,0.475,0.14,0.977,0.4625,0.2025,0.275,9.826358290675104,10
3277,1.0,0.54,0.475,0.155,0.928,0.3939999999999999,0.1939999999999999,0.26,11.33797677984389,11
3281,1.0,0.52,0.39,0.14,0.7325,0.2415,0.144,0.26,13.265058310137688,19
3282,1.0,0.63,0.475,0.15,1.172,0.536,0.254,0.316,10.32435508285283,11
3283,1.0,0.58,0.44,0.175,1.073,0.4005,0.2345,0.335,13.384837272453446,19
3284,1.0,0.705,0.555,0.195,1.7525,0.7105,0.4215,0.516,13.06183570962598,12
3289,1.0,0.615,0.46,0.19,1.0659999999999998,0.4335,0.226,0.33,12.441828970157804,13
3290,1.0,0.64,0.5,0.15,1.2015,0.5589999999999999,0.231,0.3355,10.57819225746202,9
3291,1.0,0.695,0.535,0.2,1.5855,0.667,0.3339999999999999,0.471,13.072920218439233,11
3292,1.0,0.7,0.565,0.18,1.751,0.895,0.3355,0.446,9.492416987973282,9
3295,1.0,0.625,0.495,0.185,1.3835,0.7105,0.3005,0.345,9.092908695687942,11
3296,1.0,0.62,0.465,0.19,1.3415,0.5705,0.3175,0.355,11.900649019104906,11
3297,1.0,0.715,0.525,0.185,1.56,0.6655,0.3829999999999999,0.405,11.149888594009292,11
3298,1.0,0.565,0.425,0.135,0.8115,0.341,0.1675,0.255,11.060651933212966,15
